"S_width [mm]","T_sub [mm]","W_50 [mm]","Freq [GHz]","dB(S(1,1)) []","dB(S(2,1)) []","im(Gamma(1:1)) []","re(Gamma(1:1)) []","re(Zo(1:1)) []","ang_deg(S(1,1)) [deg]","ang_deg(S(2,1)) [deg]"
0.8,0.254,0.6,41,-3.81009447553009,-5.09150527912988,1547.65514849748,3.59064929726176,394.716347682864,9.29424500924385,85.5473230854322
0.9,0.254,0.6,37,-17.9417315239866,-0.726613035421266,1392.06001017281,3.25068673286215,375.219923947224,88.7926453411181,-170.499386666594
0.9,0.254,0.6,37.05,-16.8087431190106,-0.747487694208301,1394.11543952941,3.25466757343009,375.980287022547,88.8804295009897,-172.597233229331
0.9,0.254,0.6,37.1,-15.8018615427069,-0.7745136095179,1396.17073320859,3.25864826963172,376.740302115886,88.3113667047047,-174.709110898353
0.9,0.254,0.6,37.15,-14.9087317537344,-0.809878729282628,1398.22589143777,3.26262882635122,377.499970189095,87.243228123964,-176.829693680334
0.9,0.254,0.6,37.2,-14.1216179863316,-0.855986211339397,1400.2809144469,3.26660924840714,378.259292225478,85.7930085805794,-178.941917293323
0.9,0.254,0.6,37.25,-13.4363465442365,-0.913790214893006,1402.33580246834,3.27058954055316,379.018269229434,84.0665311260602,178.987382486118
0.9,0.254,0.6,37.3,-12.8497912890462,-0.980200406279709,1404.39055573686,3.27456970747899,379.776902226106,82.1790883077108,176.998683657693
0.9,0.254,0.6,37.35,-12.3559262798053,-1.047546007833,1406.44517448954,3.27854975381117,380.535192261031,80.2614536208579,175.111911438675
0.9,0.254,0.6,37.4,-11.9420123142427,-1.10787083698978,1408.49965896576,3.28252968411388,381.293140399803,78.442615220931,173.305397010629
0.9,0.254,0.6,37.45,-11.5881190009632,-1.15798216000246,1410.5540094071,3.28650950288976,382.050747727729,76.8130977304808,171.532429030426
0.9,0.254,0.6,37.5,-11.2717563919835,-1.19955357267543,1412.60822605732,3.29048921458068,382.808015349501,75.3949687279108,169.753926404824
0.9,0.254,0.6,37.55,-10.9747170594683,-1.23601349947023,1414.66230916232,3.29446882356856,383.564944388861,74.1456471880419,167.951454026059
0.9,0.254,0.6,37.6,-10.6870303137203,-1.27030049051521,1416.71625897004,3.29844833417613,384.321535988278,72.9917217781238,166.121674952006
0.9,0.254,0.6,37.65,-10.4062649682928,-1.30428985634298,1418.77007573047,3.30242775066768,385.077791308627,71.8646249522594,164.267741038258
0.9,0.254,0.6,37.7,-10.1343880936649,-1.33899867461454,1420.82375969555,3.30640707724983,385.833711528869,70.7186364152836,162.394126312103
0.9,0.254,0.6,37.75,-9.87483219279354,-1.37491448869117,1422.87731111916,3.31038631807227,386.589297845741,69.5319553096263,160.504553970667
0.9,0.254,0.6,37.8,-9.63080781756384,-1.41224121987284,1424.93073025705,3.31436547722848,387.344551473444,68.3001130251949,158.601470164172
0.9,0.254,0.6,37.85,-9.40468300389161,-1.45104970204367,1426.98401736681,3.3183445587565,388.099473643337,67.0287151816091,156.686090424684
0.9,0.254,0.6,37.9,-9.19794429437577,-1.49136352399263,1429.0371727078,3.3223235666396,388.854065603638,65.7281784665488,154.758591098746
0.9,0.254,0.6,37.95,-9.01137871079738,-1.53320786171747,1431.09019654113,3.32630250480699,389.608328619124,64.4106414701946,152.81829498156
0.9,0.254,0.6,38,-8.8452931689086,-1.57663909231625,1433.14308912962,3.33028137713455,390.362263970839,63.0884477750941,150.863811822899
0.9,0.254,0.6,38.05,-8.69970143005274,-1.6217655325302,1435.19585073771,3.33426018744548,391.1158729558,61.7735907464928,148.893132590834
0.9,0.254,0.6,38.1,-8.5744623625656,-1.66876524936509,1437.24848163149,3.33823893951101,391.869156886716,60.4776998303632,146.903686881954
0.9,0.254,0.6,38.15,-8.46937283008027,-1.71790457370171,1439.30098207858,3.34221763705103,392.622117091698,59.2123254463186,144.892374367194
0.9,0.254,0.6,38.2,-8.38422249750726,-1.76955985698545,1441.35335234815,3.34619628373482,393.374754913989,57.9893998979875,142.855580672947
0.9,0.254,0.6,38.25,-8.31881565984936,-1.82424461861639,1443.40559271086,3.3501748831816,394.127071711679,56.8218236996087,140.789188154922
0.9,0.254,0.6,38.3,-8.27296066189223,-1.88264424297378,1445.45770343879,3.35415343896128,394.87906885744,55.7241663977066,138.68859367428
0.9,0.254,0.6,38.35,-8.24642162759151,-1.94566063070951,1447.50968480546,3.35813195459502,395.630747738253,54.7134892148096,136.548749472091
0.9,0.254,0.6,38.4,-8.23881985377446,-2.01446956226692,1449.56153708574,3.3621104335559,396.382109755146,53.8102968717992,134.364250490178
0.9,0.254,0.6,38.45,-8.24946267571172,-2.09059383592811,1451.61326055582,3.36608887926951,397.133156322931,53.0396022306804,132.129503382877
0.9,0.254,0.6,38.5,-8.27706539944898,-2.17599522407459,1453.66485549321,3.37006729511458,397.883888869944,52.4320228616649,129.83903098531
0.9,0.254,0.6,38.55,-8.31931793765883,-2.27318742553583,1455.71632217665,3.37404568442356,398.634308837795,52.0246894268755,127.487993737099
0.9,0.254,0.6,38.6,-8.37223725409752,-2.38536949058288,1457.76766088611,3.37802405048326,399.384417681111,51.8614760083532,125.073049307514
0.9,0.254,0.6,38.65,-8.42925512961211,-2.51657287761626,1459.81887190274,3.38200239653536,400.134216867293,51.9915903301254,122.593725031387
0.9,0.254,0.6,38.7,-8.48005440669261,-2.67180235860311,1461.86995550886,3.38598072577709,400.883707876265,52.4648516566784,120.054541437375
0.9,0.254,0.6,38.75,-8.50935251204162,-2.85712680876354,1463.92091198786,3.38995904136169,401.632892200239,53.321213167214,117.468182605781
0.9,0.254,0.6,38.8,-8.49621688474766,-3.07963454045355,1465.97174162426,3.39393734639908,402.38177134347,54.5720364659616,114.860014403148
0.9,0.254,0.6,38.85,-8.41505274331551,-3.3471044180661,1468.02244470358,3.39791564395633,403.130346822025,56.1731313477054,112.274103065483
0.9,0.254,0.6,38.9,-8.23970957291066,-3.66716246042853,1470.0730215124,3.40189393705827,403.87862016355,57.9968663708538,109.780395869521
0.9,0.254,0.6,38.95,-7.95122804737085,-4.04562411555368,1472.12347233825,3.40587222868798,404.626592907037,59.8214055103498,107.481615188451
0.9,0.254,0.6,39,-7.54692596745156,-4.48375025870402,1474.17379746961,3.40985052178738,405.374266602603,61.3586599270211,105.516434760668
0.9,0.254,0.6,39.05,-7.04555587158112,-4.97443855783472,1476.22399719591,3.41382881925772,406.121642811263,62.3243170067715,104.052825888131
0.9,0.254,0.6,39.1,-6.48414043903168,-5.49815261176112,1478.27407180742,3.41780712396009,406.868723104711,62.5196994135055,103.263541732326
0.9,0.254,0.6,39.15,-5.90756064181046,-6.02071049298571,1480.32402159532,3.42178543871599,407.615509065102,61.8807918654843,103.278366830355
0.9,0.254,0.6,39.2,-5.35673889550453,-6.49622102641587,1482.37384685158,3.42576376630776,408.36200228484,60.4734312023676,104.120475832243
0.9,0.254,0.6,39.25,-4.86084688936643,-6.87749386634094,1484.42354786899,3.42974210947917,409.108204366362,58.4491253256871,105.656912636466
0.9,0.254,0.6,39.3,-4.4351870975301,-7.13130676431287,1486.4731249411,3.43372047093582,409.854116921932,55.9908971561627,107.60659561971
0.9,0.254,0.6,39.35,-4.08327302133217,-7.24984367470792,1488.5225783622,3.43769885334569,410.599741573434,53.2710459594939,109.621766166113
0.9,0.254,0.6,39.4,-3.80069386513197,-7.2504201197173,1490.57190842731,3.44167725933962,411.345079952169,50.4283058675672,111.3989183467
0.9,0.254,0.6,39.45,-3.57890396933492,-7.1648476882355,1492.62111543213,3.44565569151174,412.090133698655,47.5616240969217,112.750608578264
0.9,0.254,0.6,39.5,-3.40804689139776,-7.0269238425562,1494.67019967301,3.44963415241999,412.834904462428,44.7340085628048,113.611309072362
0.9,0.254,0.6,39.55,-3.27867356702425,-6.86457457797848,1496.71916144695,3.45361264458654,413.579393901846,41.9804889282699,114.001658697152
0.9,0.254,0.6,39.6,-3.18258316967187,-6.69746609920733,1498.76800105155,3.45759117049828,414.323603683899,39.3164281341837,113.986199617303
0.9,0.254,0.6,39.65,-3.11309925546757,-6.53786708446966,1500.81671878499,3.46156973260725,415.067535484015,36.7444635174509,113.642882400364
0.9,0.254,0.6,39.7,-3.06504047171047,-6.39258332729952,1502.86531494603,3.46554833333108,415.811190985871,34.2596542538642,113.046591000573
0.9,0.254,0.6,39.75,-3.03455785741866,-6.26480422281065,1504.91378983393,3.46952697505345,416.554571881202,31.8530309394101,112.26254629225
0.9,0.254,0.6,39.8,-3.01893637673076,-6.15548294527768,1506.96214374848,3.47350566012452,417.297679869511,29.5139411554763,111.34511750668
0.9,0.254,0.6,39.85,-3.01640800660162,-6.06424028666667,1509.01037698995,3.47748439086132,418.040516659385,27.2315824476955,110.339038596818
0.9,0.254,0.6,39.9,-3.02599372715449,-5.98989460460715,1511.05848985908,3.48146316954823,418.783083963379,24.9960428203641,109.281387748909
0.9,0.254,0.6,39.95,-3.04737499172282,-5.93072499763554,1513.10648265703,3.48544199843733,419.525383505249,22.7990897726012,108.20353389518
0.9,0.254,0.6,40,-3.0807855123968,-5.8845492751248,1515.1543556854,3.48942087974888,420.267417014139,20.6348821031478,107.132676808247
0.9,0.254,0.6,40.05,-3.12690723746512,-5.84867411187561,1517.20210924617,3.49339981567167,421.009186226437,18.500723237285,106.092768591145
0.9,0.254,0.6,40.1,-3.18674780257646,-5.81976341157656,1519.24974364169,3.49737880836345,421.750692885393,16.3979187008285,105.104626586146
0.9,0.254,0.6,40.15,-3.26146997812036,-5.79367721966229,1521.29725917468,3.50135785995131,422.491938740936,14.3327243733093,104.185021957943
0.9,0.254,0.6,40.2,-3.35213879679558,-5.76535956633723,1523.34465614816,3.50533697253207,423.232925549508,12.3172528754463,103.344549475231
0.9,0.254,0.6,40.25,-3.45935524091542,-5.72889449839693,1525.39193486549,3.50931614817268,423.973655073907,10.3700246247647,102.584279546742
0.9,0.254,0.6,40.3,-3.58276781278012,-5.67788264597758,1527.4390956303,3.51329538891058,424.714129083118,8.51561961648924,101.891703983703
0.9,0.254,0.6,40.35,-3.72050887999442,-5.60626557527061,1529.48613874649,3.51727469675408,425.454349352166,6.78269356874969,101.23733860108
0.9,0.254,0.6,40.4,-3.86869644135506,-5.50957792531914,1531.53306451822,3.52125407368273,426.194317661954,5.19967667368987,100.574201491866
0.9,0.254,0.6,40.45,-4.02124680700098,-5.38632785679546,1533.57987324987,3.52523352164771,426.934035799116,3.78807043561022,99.8423988964572
0.9,0.254,0.6,40.5,-4.17027968319888,-5.23893310110817,1535.62656524603,3.52921304257214,427.673505555861,2.55454226105442,98.9793343599914
0.9,0.254,0.6,40.55,-4.30725694418433,-5.07364115117425,1537.67314081149,3.53319263835146,428.412728729829,1.48455347261274,97.9328994105711
0.9,0.254,0.6,40.6,-4.42465342304601,-4.89928698103066,1539.71960025122,3.5371723108538,429.151707123943,0.540855824601043,96.672536020417
0.9,0.254,0.6,40.65,-4.51758611395312,-4.7253555752252,1541.76594387032,3.54115206192029,429.890442546264,-0.331310026393716,95.1936530915724
0.9,0.254,0.6,40.7,-4.58473663620388,-4.56014548276097,1543.81217197406,3.54513189336543,430.628936809851,-1.19372729222214,93.5144094163704
0.9,0.254,0.6,40.75,-4.62823406293801,-4.40964639869475,1545.85828486781,3.54911180697742,431.367191732618,-2.10359453416315,91.6675593432359
0.9,0.254,0.6,40.8,-4.65269119814656,-4.27727515845682,1547.90428285705,3.55309180451847,432.105209137198,-3.10509133796688,89.6913827337738
0.9,0.254,0.6,40.85,-4.66391602619586,-4.16423656567945,1549.95016624735,3.55707188772517,432.842990850804,-4.22610238752125,87.6226283586842
0.9,0.254,0.6,40.9,-4.66778735296373,-4.07015903238732,1551.99593534436,3.56105205830878,433.580538705099,-5.47940847653086,85.4924752930149
0.9,0.254,0.6,40.95,-4.66953513126454,-3.99373326017343,1554.04159045375,3.56503231795555,434.317854536059,-6.86630367274994,83.3251106016101
0.9,0.254,0.6,41,-4.67342682344897,-3.93321739383914,1556.08713188127,3.56901266832706,435.054940183843,-8.38071044348384,81.1379891538169
1,0.254,0.6,37,-14.4467578095987,-1.19752005046401,1397.80582306909,3.22832337208914,417.110740866089,94.5764611534539,178.229648769575
1,0.254,0.6,37.05,-13.8406599835914,-1.27402904357936,1399.849883545,3.23230406377071,417.93415644618,92.8378438813536,175.625556901496
1,0.254,0.6,37.1,-13.291123941557,-1.36729678220941,1401.89382520136,3.23628481930072,418.757366718384,90.9688001024404,172.955059938318
1,0.254,0.6,37.15,-12.7985177979057,-1.48223697408904,1403.93764834437,3.24026564133089,419.580373659171,88.9800105656773,170.219385117721
1,0.254,0.6,37.2,-12.3651909370583,-1.62502766367144,1405.98135328106,3.24424653247295,420.403179256864,86.8847135451315,167.427600531165
1,0.254,0.6,37.25,-11.9958164315978,-1.80314989842555,1408.02494031926,3.24822749529921,421.225785511383,84.7029387326004,164.601903969763
1,0.254,0.6,37.3,-11.6978684734224,-2.02509231885046,1410.06840976761,3.25220853234306,422.048194433989,82.4688743063155,161.785126512066
1,0.254,0.6,37.35,-11.482077225616,-2.29937882996056,1412.11176193547,3.2561896460995,422.870408047035,80.2441496324612,159.050184553543
1,0.254,0.6,37.4,-11.3623039620702,-2.63243990876835,1414.15499713293,3.26017083902568,423.692428383716,78.1416618784978,156.509428873458
1,0.254,0.6,37.45,-11.3531879461773,-3.02489036343255,1416.19811567078,3.26415211354137,424.514257487825,76.3660381024246,154.318350627504
1,0.254,0.6,37.5,-11.4613505457582,-3.46636739711201,1418.24111786044,3.26813347202948,425.335897413507,75.2715733124944,152.663406314037
1,0.254,0.6,37.55,-11.6618233279859,-3.93064966063032,1420.28400401398,3.27211491683654,426.157350225024,75.4024191380765,151.721707977111
1,0.254,0.6,37.6,-11.8539450707042,-4.37504196582547,1422.32677444406,3.27609645027321,426.978617996518,77.3613932018279,151.589953191267
1,0.254,0.6,37.65,-11.8344324470914,-4.7486491855138,1424.36942946391,3.28007807461473,427.799702811779,81.2211936945949,152.208542960724
1,0.254,0.6,37.7,-11.4077502913453,-5.00937347749311,1426.41196938731,3.28405979210143,428.620606764013,85.7417401795893,153.337857105306
1,0.254,0.6,37.75,-10.6043648413688,-5.14029565031719,1428.45439452854,3.28804160493917,429.441331955622,88.9394902021198,154.628281782648
1,0.254,0.6,37.8,-9.65687657491696,-5.15339694342849,1430.49670520238,3.29202351529979,430.261880497976,89.8482486843962,155.748590705909
1,0.254,0.6,37.85,-8.76767551932095,-5.07914312419791,1432.53890172408,3.2960055253216,431.082254511198,88.8305355275107,156.483347693026
1,0.254,0.6,37.9,-8.01818326397536,-4.95185863253029,1434.58098440931,3.29998763710981,431.902456123942,86.6603423660663,156.750890738723
1,0.254,0.6,37.95,-7.41218711227219,-4.80006393235847,1436.62295357415,3.30396985273697,432.722487473188,83.9467645609734,156.565685171806
1,0.254,0.6,38,-6.92608600166101,-4.64347180055729,1438.66480953509,3.3079521742434,433.542350704023,81.0483888989945,155.989994506745
1,0.254,0.6,38.05,-6.53312252342909,-4.49396250501192,1440.70655260895,3.31193460363764,434.362047969442,78.1479067500782,155.099212310913
1,0.254,0.6,38.1,-6.21101764591938,-4.35780387520926,1442.7481831129,3.31591714289686,435.181581430137,75.3287036689043,153.963823994388
1,0.254,0.6,38.15,-5.94297518250486,-4.23771549970178,1444.78970136444,3.31989979396728,436.000953254302,72.6233612407962,152.64269406374
1,0.254,0.6,38.2,-5.71675461995031,-4.13437057376087,1446.83110768133,3.32388255876459,436.82016561743,70.0400211123887,151.182209213753
1,0.254,0.6,38.25,-5.52348657592049,-4.04736537503706,1448.87240238162,3.32786543917434,437.63922070212,67.5757902764109,149.617810111666
1,0.254,0.6,38.3,-5.35669317053727,-3.97580137071153,1450.91358578359,3.33184843705238,438.458120697884,65.2233122630166,147.976159577649
1,0.254,0.6,38.35,-5.21157282791416,-3.91861644531557,1452.95465820575,3.33583155422519,439.276867800958,62.9738939998486,146.277207667952
1,0.254,0.6,38.4,-5.08450195689378,-3.87476380138095,1454.99561996682,3.33981479249025,440.095464214114,60.8189386376885,144.535913890794
1,0.254,0.6,38.45,-4.97269285942811,-3.84330218724604,1457.03647138569,3.34379815361611,440.913912146475,58.7505632858944,142.763601551694
1,0.254,0.6,38.5,-4.8739582599124,-3.82343618515388,1459.0772127814,3.34778163934282,441.732213813337,56.7618383412463,140.968996576008
1,0.254,0.6,38.55,-4.78654645292522,-3.8145292191933,1461.11784447315,3.35176525138477,442.550371435986,54.8468643707956,139.159021103531
1,0.254,0.6,38.6,-4.7090217681324,-3.81610205115605,1463.15836678024,3.35574899142859,443.368387241524,53.0007925210881,137.339407636902
1,0.254,0.6,38.65,-4.64017225146338,-3.82782353368601,1465.19878002209,3.35973286113199,444.186263462695,51.2198385537101,135.515188565927
1,0.254,0.6,38.7,-4.57893075293061,-3.8494966818874,1467.23908451818,3.36371686212644,445.004002337714,49.5013096564602,133.691104653987
1,0.254,0.6,38.75,-4.52429773097048,-3.88104066438182,1469.27928058807,3.36770099601732,445.821606110098,47.8436407697528,131.871966306252
1,0.254,0.6,38.8,-4.47525480295251,-3.92246743814725,1471.31936855133,3.37168526438408,446.6390770285,46.2464119121273,130.062992869436
1,0.254,0.6,38.85,-4.43065854470231,-3.9738500401072,1473.35934872759,3.37566966878054,447.456417346545,44.7102793991452,128.270146442837
1,0.254,0.6,38.9,-4.38910659413819,-4.03527777389857,1475.39922143647,3.37965421073516,448.273629322671,43.2366915710295,126.500465337969
1,0.254,0.6,38.95,-4.34877753010143,-4.10679168936466,1477.43898699758,3.38363889175146,449.090715219966,41.8271692305715,124.762384874167
1,0.254,0.6,39,-4.30727068815626,-4.18829222726008,1479.47864573049,3.38762371330827,449.907677306016,40.4818346907404,123.066004818904
1,0.254,0.6,39.05,-4.26152203218334,-4.27941078561845,1481.51819795476,3.39160867686013,450.724517852748,39.1968665185469,121.423218033776
1,0.254,0.6,39.1,-4.20794562960224,-4.379340541866,1483.55764398984,3.39559378383754,451.541239136279,37.9608661649511,119.847550670963
1,0.254,0.6,39.15,-4.14299978606783,-4.48663300313565,1485.59698415514,3.39957903564734,452.357843436767,36.7510569180431,118.353487594652
1,0.254,0.6,39.2,-4.06427647444617,-4.59899036380146,1487.63621876996,3.40356443367299,453.174333038262,35.5317556500021,116.954999711259
1,0.254,0.6,39.25,-3.97183220680295,-4.71312247502942,1489.67534815349,3.4075499792749,453.990710228563,34.2584218827198,115.663029035833
1,0.254,0.6,39.3,-3.86897100775033,-4.82478325841947,1491.71437262478,3.4115356737907,454.806977299075,32.888427032196,114.481945891903
1,0.254,0.6,39.35,-3.76166877653707,-4.92912482340445,1493.75329250278,3.41552151853557,455.623136544665,31.3941784246047,113.405576552176
1,0.254,0.6,39.4,-3.6567090144648,-5.02145476688421,1495.79210810624,3.41950751480255,456.439190263528,29.7704883464195,112.414217788717
1,0.254,0.6,39.45,-3.55964342109127,-5.09831063265421,1497.83081975377,3.42349366386279,457.255140757046,28.0317009926321,111.474606796283
1,0.254,0.6,39.5,-3.4737118240324,-5.15852079066826,1499.86942776379,3.42747996696587,458.070990329658,26.2018989024317,110.544297272192
1,0.254,0.6,39.55,-3.3999411930617,-5.20377837066506,1501.90793245451,3.43146642534008,458.886741288723,24.3050490938167,109.579959740151
1,0.254,0.6,39.6,-3.33789409376016,-5.23840084165324,1503.94633414393,3.4354530401927,459.702395944393,22.3592759471055,108.546769896602
1,0.254,0.6,39.65,-3.28647505945104,-5.2683495029383,1505.98463314985,3.43943981271027,460.517956609483,20.3753744585375,107.425172837692
1,0.254,0.6,39.7,-3.24450456206765,-5.2999480689219,1508.02282978979,3.44342674405886,461.333425599345,18.3577838436003,106.212796611116
1,0.254,0.6,39.75,-3.21103089863635,-5.33879975472775,1510.06092438107,3.44741383538436,462.148805231744,16.3063655400133,104.921906821125
1,0.254,0.6,39.8,-3.18545654217411,-5.38917840434129,1512.09891724069,3.45140108781273,462.964097826733,14.218088385753,103.574553385881
1,0.254,0.6,39.85,-3.16756210840397,-5.45388813760736,1514.13680868542,3.45538850245028,463.779305706536,12.0883229066663,102.19766141731
1,0.254,0.6,39.9,-3.1574849322735,-5.53442564697863,1516.17459903172,3.45937608038388,464.594431195425,9.91174465629198,100.819385237339
1,0.254,0.6,39.95,-3.15568330336516,-5.63126086418889,1518.21228859575,3.4633638226813,465.409476619607,7.68294404631997,99.4670356007609
1,0.254,0.6,40,-3.16290021429014,-5.74410762509601,1520.24987769337,3.46735173039137,466.224444307105,5.3968459507248,98.1662938785473
1,0.254,0.6,40.05,-3.18013102412714,-5.87212109972243,1522.2873666401,3.4713398045443,467.039336587648,3.04901886178808,96.9412446646213
1,0.254,0.6,40.1,-3.20859488154808,-6.01400380597617,1524.32475575114,3.47532804615188,467.854155792556,0.635926729231779,95.8148044963612
1,0.254,0.6,40.15,-3.24970785021907,-6.16802456461702,1526.36204534135,3.47931645620776,468.668904254634,-1.8448452580143,94.8092367058191
1,0.254,0.6,40.2,-3.305055107622,-6.33196262811549,1528.3992357252,3.48330503568764,469.483584308059,-4.39437603149925,93.9465366800611
1,0.254,0.6,40.25,-3.3763596821336,-6.50299087584848,1530.43632721683,3.48729378554957,470.298198288277,-7.0122022884724,93.2485225768097
1,0.254,0.6,40.3,-3.46544566630788,-6.67751359420545,1532.47332012999,3.4912827067341,471.112748531897,-9.69612661644188,92.7364779189693
1,0.254,0.6,40.35,-3.57419459693209,-6.85098007506717,1534.51021477804,3.4952718001646,471.927237376589,-12.4420530496232,92.4301816327757
1,0.254,0.6,40.4,-3.70449469038205,-7.01770774117043,1536.54701147395,3.49926106674742,472.74166716098,-15.2438675888432,92.3461545990018
1,0.254,0.6,40.45,-3.85818382294023,-7.17076861679911,1538.58371053028,3.50325050737214,473.556040224555,-18.0933832686502,92.4949888241117
1,0.254,0.6,40.5,-4.03698845641875,-7.30201784309336,1540.62031225917,3.50724012291179,474.370358907561,-20.9803683283792,92.8777589909487
1,0.254,0.6,40.55,-4.24246196727438,-7.4023626231711,1542.65681697234,3.51122991422305,475.184625550906,-23.8926715016167,93.4818003735335
1,0.254,0.6,40.6,-4.47592682316165,-7.46236482612313,1544.69322498107,3.5152198821465,475.998842496065,-26.8164503991351,94.2765841916316
1,0.254,0.6,40.65,-4.73842553071288,-7.47321496263836,1546.72953659621,3.51921002750678,476.813012084992,-29.7364981591158,95.2109286175919
1,0.254,0.6,40.7,-5.03068506917569,-7.42799506878398,1548.76575212815,3.52320035111287,477.627136660016,-32.6366514991176,96.2130751798135
1,0.254,0.6,40.75,-5.35309856271503,-7.32298832982707,1550.8018718868,3.52719085375821,478.441218563763,-35.5002521335944,97.1948562261872
1,0.254,0.6,40.8,-5.70572632998958,-7.15867345972075,1552.83789618164,3.53118153622098,479.255260139058,-38.3106254349839,98.0600741372565
1,0.254,0.6,40.85,-6.08831644370794,-6.94006034989218,1554.87382532165,3.53517239926425,480.069263728838,-41.0515369314099,98.7156221906628
1,0.254,0.6,40.9,-6.50034289797458,-6.6762144128672,1556.90965961532,3.53916344363622,480.883231676072,-43.707589442949,99.0826389147765
1,0.254,0.6,40.95,-6.94105778616648,-6.37909494472067,1558.94539937066,3.54315467007037,481.697166323667,-46.2645308091266,99.104896674379
1,0.254,0.6,41,-7.4095528132181,-6.06204420957146,1560.98104489517,3.54714607928569,482.511070014392,-48.7094526288571,98.7527449503169
0.1,0.254,0.7,37,-34.927927042079,-0.402348961642006,1180.76093292182,3.5180258013269,53.3166266668527,-33.2197785361899,-116.140398727569
0.1,0.254,0.7,37.05,-35.435413556735,-0.39963960659456,1182.52067724484,3.52277602707706,53.3545406036592,-35.6705234373,-117.331210497512
0.1,0.254,0.7,37.1,-35.9902676988905,-0.397585113261318,1184.28152925137,3.52753140610189,53.392656869404,-38.4208561657807,-118.522325561932
0.1,0.254,0.7,37.15,-36.5978276780376,-0.396187092668034,1186.04349412253,3.53229194831062,53.4309804170783,-41.546416970981,-119.713619478955
0.1,0.254,0.7,37.2,-37.2633800198061,-0.395449848980629,1187.80657704675,3.53705766320509,53.4695164409185,-45.1495940511225,-120.904950315149
0.1,0.254,0.7,37.25,-37.99121145171,-0.395380652189817,1189.57078321936,3.5418285598707,53.5082703898409,-49.3705407448448,-122.096151456652
0.1,0.254,0.7,37.3,-38.7825392210756,-0.395989902617605,1191.33611784216,3.54660464696732,53.5472479815432,-54.4020722403752,-123.287022118056
0.1,0.254,0.7,37.35,-39.6312106090596,-0.397291078292468,1193.10258612296,3.5513859327202,53.5864552172732,-60.5071725387315,-124.477314912124
0.1,0.254,0.7,37.4,-40.5152749581962,-0.399300287089559,1194.87019327514,3.55617242491074,53.6258983972577,-68.0308724181773,-125.666719774482
0.1,0.254,0.7,37.45,-41.3822375625116,-0.402035140725715,1196.63894451715,3.5609641308673,53.665584136769,-77.3785816918258,-126.854843584896
0.1,0.254,0.7,37.5,-42.1296483003295,-0.405512515407147,1198.40884507209,3.56576105745593,53.7055193827938,-88.8941615549802,-128.041185147317
0.1,0.254,0.7,37.55,-42.5989515590269,-0.409744556955212,1200.17990016718,3.57056321107108,53.7457114312489,-102.554830880425,-129.225106072493
0.1,0.254,0.7,37.6,-42.6239560563222,-0.414732039043206,1201.95211503331,3.57537059762623,53.7861679446642,-117.586008072111,-130.405800038198
0.1,0.254,0.7,37.65,-42.1392717917501,-0.420453957194904,1203.72549490449,3.58018322254453,53.8268969702219,-132.518970329306,-131.582266616957
0.1,0.254,0.7,37.7,-41.2361854419773,-0.42685221944653,1205.50004501738,3.58500109074941,53.8679069580065,-145.970694778259,-132.753302240437
0.1,0.254,0.7,37.75,-40.0865220386647,-0.433810866082326,1207.27577061074,3.58982420665507,53.9092067792686,-157.324960951092,-133.917530398984
0.1,0.254,0.7,37.8,-38.8401659250265,-0.441131083851137,1209.05267692493,3.59465257415709,53.9508057444534,-166.663294317299,-135.073504438115
0.1,0.254,0.7,37.85,-37.5896726572223,-0.448507184134529,1210.83076920134,3.59948619662288,53.9927136206706,-174.367160242744,-136.219923055636
0.1,0.254,0.7,37.9,-36.3816041815101,-0.455514894141169,1212.61005268188,3.60432507688217,54.0349406481984,179.151556996047,-137.355986340449
0.1,0.254,0.7,37.95,-35.235990605201,-0.461629636132908,1214.39053260836,3.6091692172175,54.0774975555058,173.547927938628,-138.481867769183
0.1,0.254,0.7,38,-34.1601716080223,-0.466292559462942,1216.17221422199,3.61401861935462,54.1203955721504,168.557371820985,-139.59917479325
0.1,0.254,0.7,38.05,-33.1566550589088,-0.469026890225058,1217.95510276276,3.61887328445295,54.1636464387521,163.984442249193,-140.711156531499
0.1,0.254,0.7,38.1,-32.2271269273096,-0.46957484186225,1219.73920346887,3.62373321309599,54.207262413048,159.690573652281,-141.822402960082
0.1,0.254,0.7,38.15,-31.3740948765416,-0.467994526154832,1221.52452157612,3.62859840528172,54.2512562708077,155.587218029416,-142.937976441486
0.1,0.254,0.7,38.2,-30.6007997606544,-0.464660191823878,1223.31106231731,3.63346886041304,54.2956413001045,151.633697972067,-144.06226328974
0.1,0.254,0.7,38.25,-29.9096690700947,-0.460158794629505,1225.09883092163,3.63834457728813,54.3404312871028,147.835253658828,-145.198053325507
0.1,0.254,0.7,38.3,-29.2998544216204,-0.455134924556714,1226.88783261403,3.64322555409091,54.3856404911199,144.234845351595,-146.346222792914
0.1,0.254,0.7,38.35,-28.7650628287565,-0.450155005635088,1228.67807261458,3.64811178838142,54.4312836062369,140.894449569941,-147.506023877764
0.1,0.254,0.7,38.4,-28.2931785061567,-0.445633108675103,1230.46955613782,3.65300327708625,54.477375706166,137.868972195382,-148.675696677043
0.1,0.254,0.7,38.45,-27.8683098684777,-0.441818888382795,1232.26228839213,3.65790001648902,54.5239321684085,135.183586367261,-149.853087110682
