"S_width [mm]","T_sub [mm]","W_50 [mm]","Freq [GHz]","dB(S(1,1)) []","dB(S(2,1)) []","im(Gamma(1:1)) []","re(Gamma(1:1)) []","re(Zo(1:1)) []","ang_deg(S(1,1)) [deg]","ang_deg(S(2,1)) [deg]"
0.5,0.254,0.7,39.7,-12.856481180347,-1.33100266559794,1459.82058593753,3.51617782467328,405.449743999169,69.4058202384008,-16.8396167488816
0.5,0.254,0.7,39.75,-12.0112789187506,-1.40764967795423,1461.94979811539,3.52004798508049,406.578555899702,68.1885919586231,-19.7413726947693
0.5,0.254,0.7,39.8,-11.289052719221,-1.4863483883018,1464.07876818733,3.52391730736358,407.706611747871,66.7430653280474,-22.602337860705
0.5,0.254,0.7,39.85,-10.6689529495054,-1.56573314322231,1466.20749604863,3.52778580847873,408.833907062801,65.1498800671952,-25.4295523371504
0.5,0.254,0.7,39.9,-10.1352653588644,-1.64468190600766,1468.33598160696,3.53165350513234,409.960437460837,63.4617745932261,-28.2319051676569
0.5,0.254,0.7,39.95,-9.67597747212098,-1.72235793326585,1470.46422478219,3.53552041378466,411.08619865439,61.7141508631783,-31.0197422647068
0.5,0.254,0.7,40,-9.28183408531719,-1.79823394562791,1472.59222550616,3.53938655065332,412.211186450806,59.9312129277687,-33.8044487049401
0.5,0.254,0.7,40.05,-8.94571017694955,-1.87210005205753,1474.71998372244,3.54325193171689,413.335396751236,58.1297529257228,-36.5980391980932
0.5,0.254,0.7,40.1,-8.66219507992012,-1.94405809029015,1476.84749938612,3.54711657271828,414.458825549523,56.3216501794951,-39.4127825048086
0.5,0.254,0.7,40.15,-8.42732250477748,-2.01450579236557,1478.97477246363,3.55098048916819,415.581468931097,54.5156759639882,-42.2608757167693
0.5,0.254,0.7,40.2,-8.2384056992498,-2.08411429568597,1481.10180293245,3.5548436963485,416.703323071882,52.7189723718045,-45.154174502933
0.5,0.254,0.7,40.25,-8.09395132212359,-2.15380211916961,1483.22859078101,3.55870620931551,417.824384237213,50.9384773411286,-48.1039771052634
0.5,0.254,0.7,40.3,-7.99363212607091,-2.22470798285928,1485.35513600838,3.56256804290328,418.944648780761,49.1825477459488,-51.1208538752187
0.5,0.254,0.7,40.35,-7.93829711880859,-2.29816394323997,1487.48143862415,3.56642921172682,420.064113143474,47.463067955727,-54.2145107563635
0.5,0.254,0.7,40.4,-7.9299849926786,-2.3756693943391,1489.60749864818,3.57028973018528,421.182773852527,45.798413930639,-57.3936742012269
0.5,0.254,0.7,40.45,-7.97187374675885,-2.45886565634222,1491.73331611045,3.57414961246509,422.300627520275,44.2177581010164,-60.6659861856708
0.5,0.254,0.7,40.5,-8.06803028399955,-2.54951021197624,1493.85889105083,3.57800887254302,423.41767084323,42.7672916376915,-64.0379007845721
0.5,0.254,0.7,40.55,-8.22269249813137,-2.64944920233235,1495.98422351892,3.58186752418924,424.533900601035,41.5188246103312,-67.5145777297684
0.5,0.254,0.7,40.6,-8.43859651467863,-2.7605865885118,1498.10931357386,3.58572558097033,425.649313655458,40.5803987129614,-71.0997730383807
0.5,0.254,0.7,40.65,-8.7135802622292,-2.88484844574773,1500.23416128412,3.58958305625224,426.763906949388,40.1058562583503,-74.7957317264765
0.5,0.254,0.7,40.7,-9.0346187932203,-3.02414119715026,1502.35876672737,3.59343996320317,427.877677505851,40.2937590492738,-78.6030923062883
0.5,0.254,0.7,40.75,-9.36950778862984,-3.18030321460256,1504.48312999028,3.59729631479647,428.990622427024,41.3545716993635,-82.5208166085539
0.5,0.254,0.7,40.8,-9.66042642385354,-3.35505008568627,1506.60725116834,3.60115212381351,430.102738893272,43.4172723479407,-86.5461607895759
0.5,0.254,0.7,40.85,-9.83060076913037,-3.54991489524194,1508.73113036568,3.60500740284639,431.214024162182,46.3771117777035,-90.6747034749509
0.5,0.254,0.7,40.9,-9.8149159576786,-3.76618597270255,1510.85476769497,3.60886216430076,432.324475567618,49.7906106231772,-94.9004442965745
0.5,0.254,0.7,40.95,-9.60054542565491,-4.00484553793651,1512.97816327715,3.6127164203985,433.434090518779,52.9942697550627,-99.2159803815417
0.5,0.254,0.7,41,-9.23702297840426,-4.26651334200509,1515.10131724137,3.6165701831804,434.54286649927,55.4265924778564,-103.612759985463
0.6,0.254,0.7,37,-2.82516692892036,-12.1186340216191,1367.87976200045,3.25988976019276,435.222403987646,25.3375498711845,-125.967188271906
0.6,0.254,0.7,37.05,-2.59905195008263,-12.5621404330869,1369.99704105067,3.26376550290136,436.439126200393,23.3654554969591,-122.430829931839
0.6,0.254,0.7,37.1,-2.39980681200868,-12.8178080336511,1372.1140723793,3.26764059287826,437.654985352519,21.1876554828496,-118.108700226543
0.6,0.254,0.7,37.15,-2.23091840853018,-12.8429740042248,1374.23085606787,3.27151504512676,438.869978193107,18.8394405969426,-113.553521833935
0.6,0.254,0.7,37.2,-2.0941200930489,-12.6469994890612,1376.3473922087,3.27538887441633,440.084101572882,16.3588550379921,-109.388581897252
0.6,0.254,0.7,37.25,-1.98941732842326,-12.2835940586882,1378.46368090466,3.27926209528624,441.297352442841,13.7825842097008,-106.070844906068
0.6,0.254,0.7,37.3,-1.91533881320862,-11.8219574507465,1380.57972226895,3.28313472204902,442.509727852904,11.1424376933429,-103.786215178644
0.6,0.254,0.7,37.35,-1.86933499464942,-11.3218353508041,1382.6955164249,3.28700676879394,443.721224950579,8.46293408692553,-102.501839880403
0.6,0.254,0.7,37.4,-1.84822846894383,-10.8240273178302,1384.81106350576,3.29087824939038,444.931840979637,5.76014465031812,-102.073780926241
0.6,0.254,0.7,37.45,-1.84863394579369,-10.3519178010996,1386.92636365449,3.29474917749126,446.141573278812,3.04164259384182,-102.330535841063
0.6,0.254,0.7,37.5,-1.86729620899851,-9.9166795614419,1389.04141702357,3.29861956653625,447.350419280501,0.307224763482101,-103.11579792366
0.6,0.254,0.7,37.55,-1.90132742166992,-9.52216042148457,1391.15622377477,3.30248942975513,448.558376509495,-2.44996664921858,-104.302934544766
0.6,0.254,0.7,37.6,-1.94834993704003,-9.16835636869315,1393.27078407898,3.30635878017092,449.765442581713,-5.24223650651845,-105.795509128491
0.6,0.254,0.7,37.65,-2.00656430761089,-8.85359420118619,1395.38509811603,3.31022763060311,450.971615202951,-8.0862593082104,-107.522605203009
0.6,0.254,0.7,37.7,-2.07476624705818,-8.57582309193923,1397.49916607448,3.31409599367076,452.176892167653,-11.0022538615349,-109.433056449035
0.6,0.254,0.7,37.75,-2.15233462235839,-8.333365413828,1399.61298815142,3.31796388179553,453.381271357689,-14.0134635699419,-111.490105135367
0.6,0.254,0.7,37.8,-2.23920869218117,-8.12536871573071,1401.72656455234,3.32183130720479,454.584750741147,-17.1459581082279,-113.666808240443
0.6,0.254,0.7,37.85,-2.33586937971156,-7.95211019329864,1403.83989549091,3.32569828193454,455.787328371145,-20.4287607515986,-115.941991717765
0.6,0.254,0.7,37.9,-2.44333821630301,-7.81524093496763,1405.95298118881,3.32956481783234,456.989002384648,-23.8943126771432,-118.29630703466
0.6,0.254,0.7,37.95,-2.56321035763074,-7.71800788770686,1408.06582187558,3.33343092656008,458.189771001305,-27.5793016360861,-120.707756312917
0.6,0.254,0.7,38,-2.69774682412186,-7.6654370857816,1410.17841778841,3.33729661959572,459.3896325223,-31.5258926025213,-123.145813551715
0.6,0.254,0.7,38.05,-2.85006861921715,-7.6643708911616,1412.29076917203,3.34116190823505,460.588585329211,-35.7833710504289,-125.562941640409
0.6,0.254,0.7,38.1,-3.02452385946916,-7.72306964856586,1414.40287627849,3.34502680361506,461.786627882885,-40.4100745165277,-127.881987721363
0.6,0.254,0.7,38.15,-3.22733395286769,-7.84972125407076,1416.51473936704,3.34889131667453,462.983758722329,-45.4750960444428,-129.978151922089
0.6,0.254,0.7,38.2,-3.46763507752589,-8.04854370462025,1418.62635870394,3.35275545818839,464.179976463608,-51.0583369458578,-131.656686517428
0.6,0.254,0.7,38.25,-3.75891315200217,-8.31133244119503,1420.73773456236,3.35661923876464,465.375279798763,-57.2458226535675,-132.636680753754
0.6,0.254,0.7,38.3,-4.1203507734988,-8.60261212198445,1422.84886722215,3.36048266884424,466.569667494738,-64.1152669386113,-132.575011929103
0.6,0.254,0.7,38.35,-4.57650438366538,-8.84264735152303,1424.95975696977,3.36434575870401,467.763138392319,-71.7078483238835,-131.20034375426
0.6,0.254,0.7,38.4,-5.15247791983986,-8.91040098046179,1427.07040409807,3.3682085184593,468.955691405096,-79.993340610466,-128.604427731949
0.6,0.254,0.7,38.45,-5.86287581965927,-8.69937875622338,1429.1808089062,3.37207095806642,470.147325518414,-88.8595950692549,-125.498640010187
0.6,0.254,0.7,38.5,-6.6990695706959,-8.20189788762468,1431.29097169946,3.37593308732516,471.338039788331,-98.1661576645742,-122.97986777353
0.6,0.254,0.7,38.55,-7.62525421692031,-7.51928579847916,1433.40089278913,3.37979491588114,472.527833340599,-107.849407546749,-121.853087294132
0.6,0.254,0.7,38.6,-8.5871301582035,-6.78186882192175,1435.51057249238,3.38365645322819,473.716705369707,-117.991303291463,-122.278216259371
0.6,0.254,0.7,38.65,-9.52322073415106,-6.08097144298,1437.62001113208,3.38751770871068,474.904655137901,-128.782086331386,-123.979477529151
0.6,0.254,0.7,38.7,-10.3690308617888,-5.45835480282691,1439.72920903672,3.39137869152576,476.091681974197,-140.40013242187,-126.572122697804
0.6,0.254,0.7,38.75,-11.0576206106802,-4.92341207290756,1441.83816654026,3.39523941072569,477.277785273401,-152.873972267558,-129.733363489551
0.6,0.254,0.7,38.8,-11.5274960047583,-4.47049286542727,1443.94688398199,3.39909987521996,478.462964495163,-165.983435584646,-133.239943756524
0.6,0.254,0.7,38.85,-11.7412778348932,-4.08918678344923,1446.05536170644,3.40296009377755,479.647219163035,-179.2609335825,-136.951777680151
0.6,0.254,0.7,38.9,-11.7029004042937,-3.76906838321694,1448.16360006321,3.40682007502905,480.830548863539,167.872661702847,-140.785657511468
0.6,0.254,0.7,38.95,-11.456339810787,-3.50141991084459,1450.27159940689,3.41067982746873,482.012953245256,155.908358212785,-144.693610679984
0.6,0.254,0.7,39,-11.0657059600365,-3.27957746691458,1452.37936009693,3.41453935945672,483.194432017913,145.122272980909,-148.648068086079
0.6,0.254,0.7,39.05,-10.5930258692961,-3.09874129736921,1454.4868824975,3.41839867922096,484.374984951488,135.577112084681,-152.632456375232
0.6,0.254,0.7,39.1,-10.0860904851218,-2.95562608922369,1456.59416697743,3.42225779485929,485.554611875328,127.196815790967,-156.635438806293
0.6,0.254,0.7,39.15,-9.57647742941981,-2.84810022769428,1458.70121391004,3.42611671434143,486.73331267727,119.843530419067,-160.647442837587
0.6,0.254,0.7,39.2,-9.08258017997749,-2.77486224756449,1460.80802367305,3.42997544551098,487.91108730278,113.367260193964,-164.658576055163
0.6,0.254,0.7,39.25,-8.6136262822281,-2.73516129010873,1462.91459664851,3.43383399608745,489.087935754099,107.629655207966,-168.657375999407
0.6,0.254,0.7,39.3,-8.17299517787596,-2.72855261332431,1465.02093322262,3.43769237366843,490.263858089399,102.511944473538,-172.630066292128
0.6,0.254,0.7,39.35,-7.76051773709778,-2.75467367208002,1467.1270337857,3.44155058573127,491.43885442195,97.915132297166,-176.560139796048
0.6,0.254,0.7,39.4,-7.37393788742478,-2.81302473529143,1469.23289873202,3.44540863962582,492.6129249193,93.7570594055475,179.571803314243
0.6,0.254,0.7,39.45,-7.00980721736048,-2.90273905439768,1471.33852845978,3.44926654258515,493.78606980246,89.9684738039121,175.787940290665
0.6,0.254,0.7,39.5,-6.66404803248684,-3.02233303352637,1473.44392337093,3.45312430175442,494.958289345101,86.4889616504194,172.112712665745
0.6,0.254,0.7,39.55,-6.33236985732624,-3.1694409153228,1475.54908387112,3.45698192414288,496.129583872764,83.2630570646899,168.571694328724
0.6,0.254,0.7,39.6,-6.01068447736539,-3.34056637938058,1477.65401036958,3.46083941664828,497.299953762074,80.2367850623308,165.189554089259
0.6,0.254,0.7,39.65,-5.69562292436226,-3.53092679787425,1479.75870327905,3.46469678606061,498.469399439971,77.3551305187237,161.986880885331
0.6,0.254,0.7,39.7,-5.38518340696516,-3.73451359177602,1481.86316301569,3.46855403906211,499.637921382942,74.5613043354703,158.9759431337
0.6,0.254,0.7,39.75,-5.07940440526797,-3.94450985455302,1483.96738999895,3.47241118222853,500.805520116269,71.7988597254413,156.156089862489
0.6,0.254,0.7,39.8,-4.78078396550602,-4.15414048836629,1486.07138465154,3.47626822203068,501.972196213282,69.0171494344092,153.510323100233
0.6,0.254,0.7,39.85,-4.49407633326483,-4.35784870825386,1488.17514739928,3.48012516483596,503.137950294627,66.1789480515368,151.005033776457
0.6,0.254,0.7,39.9,-4.22526749543117,-4.55245701577813,1490.27867867107,3.48398201690995,504.302783027538,63.2669541525639,148.594254514474
0.6,0.254,0.7,39.95,-3.97998332736365,-4.73785284080819,1492.38197889878,3.48783878441793,505.466695125116,60.2852454043528,146.227860554031
0.6,0.254,0.7,40,-3.76200705327115,-4.91689351302566,1494.48504851717,3.4916954734264,506.629687345627,57.254042468265,143.860989421092
0.6,0.254,0.7,40.05,-3.57256398356062,-5.09459696680391,1496.5878879638,3.49555208990459,507.791760491796,54.2000424016943,141.461224038725
0.6,0.254,0.7,40.1,-3.41055227902889,-5.2770107707108,1498.69049767896,3.49940863972593,508.952915410119,51.1468166819993,139.01142912726
0.6,0.254,0.7,40.15,-3.27338995300631,-5.47021364603279,1500.79287810562,3.50326512866947,510.113152990181,48.1087273258365,136.508428943828
0.6,0.254,0.7,40.2,-3.15798507784685,-5.67972316620299,1502.89502968929,3.50712156242135,511.272474163983,45.0890859185902,133.959313979679
0.6,0.254,0.7,40.25,-3.06149564658786,-5.91034530749602,1504.99695287801,3.51097794657619,512.430879905273,42.0812657171411,131.377401065015
0.6,0.254,0.7,40.3,-2.98178591066907,-6.16635280796161,1507.09864812222,3.51483428663845,513.588371228892,39.0710186894649,128.779212512157
0.6,0.254,0.7,40.35,-2.91763974728099,-6.45184542039795,1509.20011587475,3.51869058802383,514.744949190124,36.038761999353,126.183049904656
0.6,0.254,0.7,40.4,-2.86883792372239,-6.77117772585832,1511.30135659067,3.52254685606058,515.900614884057,32.9612829829444,123.609255486201
0.6,0.254,0.7,40.45,-2.83619245309251,-7.12938504643709,1513.40237072731,3.52640309599084,517.055369444948,29.8127801875293,121.082143954956
0.6,0.254,0.7,40.5,-2.82160203196585,-7.53256265811843,1515.50315874411,3.53025931297194,518.209214045602,26.5653778304636,118.633749985268
0.6,0.254,0.7,40.55,-2.82816924489844,-7.98814083261248,1517.60372110261,3.53411551207765,519.36214989675,23.1893189903093,116.309868954822
0.6,0.254,0.7,40.6,-2.86040772651218,-8.50492867198304,1519.70405826634,3.53797169829948,520.514178246446,19.6530534030032,114.179302297312
0.6,0.254,0.7,40.65,-2.92456378923519,-9.09263117554398,1521.80417070081,3.54182787654789,521.665300379461,15.9234474096373,112.347647303043
0.6,0.254,0.7,40.7,-3.02907857726128,-9.76018965436025,1523.90405887338,3.54568405165355,522.815517616693,11.9663865755548,110.976996137864
0.6,0.254,0.7,40.75,-3.18522021544826,-10.5116153289177,1526.00372325326,3.5495402283685,523.964831314579,7.74813026052311,110.311129406217
0.6,0.254,0.7,40.8,-3.40791793954221,-11.3369146635964,1528.1031643114,3.55339641136734,525.113242864516,3.23791619000444,110.697989915084
0.6,0.254,0.7,40.85,-3.7168309713319,-12.1950615898504,1530.20238252045,3.55725260524844,526.260753692291,-1.58750701237958,112.577466198897
0.6,0.254,0.7,40.9,-4.13768997225877,-12.9902915068525,1532.30137835472,3.56110881453502,527.407365257516,-6.73654647452149,116.352775722339
0.6,0.254,0.7,40.95,-4.70398496687479,-13.5633350293597,1534.40015229009,3.56496504367635,528.553079053074,-12.1915690582661,122.03914208756
0.6,0.254,0.7,41,-5.45921892977979,-13.7489127043492,1536.49870480395,3.56882129704881,529.697896604565,-17.8924756526268,128.8211938473
0.7,0.254,0.7,37,-7.62941698743251,-8.03771253246917,1384.20167725664,3.22427062480105,508.539355627344,51.7546941045456,-98.3566301666516
0.7,0.254,0.7,37.05,-6.73153159128494,-8.16519589641184,1386.29770649282,3.22813443109147,509.768360554236,46.5844440263961,-97.5449411481418
0.7,0.254,0.7,37.1,-6.0635862139145,-8.16632234104077,1388.39350216338,3.2319981997701,510.996356318314,41.4194267748572,-96.2232990598463
0.7,0.254,0.7,37.15,-5.57413982534877,-8.02043193919467,1390.48906476775,3.23586193680563,512.223344227438,36.3761445109511,-94.8229214650266
0.7,0.254,0.7,37.2,-5.22568739207588,-7.74632818946813,1392.58439480818,3.2397256480641,513.449325641402,31.5120992513111,-93.7494550421905
0.7,0.254,0.7,37.25,-4.99037884112489,-7.38632730943772,1394.67949278957,3.2435893393105,514.674301971047,26.8508251066965,-93.2386450158345
0.7,0.254,0.7,37.3,-4.84734839054184,-6.9842537109129,1396.77435921945,3.24745301621039,515.898274677383,22.3962925847126,-93.3428644191437
0.7,0.254,0.7,37.35,-4.78091428140443,-6.57291533828654,1398.86899460786,3.25131668433149,517.121245270716,18.141617548705,-93.9994612632856
0.7,0.254,0.7,37.4,-4.77930173406976,-6.17212521511367,1400.96339946725,3.25518034914527,518.343215309799,14.074403569942,-95.1025476887218
0.7,0.254,0.7,37.45,-4.83371112605694,-5.79167822098561,1403.05757431245,3.25904401602844,519.564186400982,10.1799935982013,-96.5459581389979
0.7,0.254,0.7,37.5,-4.93762929189581,-5.4350184492551,1405.15151966054,3.26290769026449,520.784160197383,6.44340212054988,-98.2406279477256
0.7,0.254,0.7,37.55,-5.08631882815447,-5.10201208056143,1407.24523603078,3.26677137704518,522.003138398066,2.85041670528985,-100.118065414881
0.7,0.254,0.7,37.6,-5.27644066030435,-4.7906920304289,1409.33872394454,3.27063508147199,523.221122747232,-0.61181637195008,-102.128401129402
0.7,0.254,0.7,37.65,-5.5057779412515,-4.49827754865454,1411.43198392524,3.2744988085576,524.438115033418,-3.95452012425301,-104.237214403602
0.7,0.254,0.7,37.7,-5.77303832112479,-4.22178294190291,1413.52501649824,3.27836256322734,525.654117088713,-7.18719956592355,-106.422639202563
0.7,0.254,0.7,37.75,-6.07771839814145,-3.95842610927857,1415.61782219079,3.2822263503219,526.869130787979,-10.3176579794438,-108.672934411036
0.7,0.254,0.7,37.8,-6.42001960064574,-3.70593661049046,1417.71040153193,3.28609017460027,528.083158048083,-13.3520662694321,-110.98421289132
0.7,0.254,0.7,37.85,-6.80080946734857,-3.46277670632663,1419.80275505247,3.28995404071638,529.296200827145,-16.2950541870912,-113.358021163238
0.7,0.254,0.7,37.9,-7.22162684791891,-3.2282440196784,1421.89488328487,3.2938179532741,530.508261123791,-19.1498034306841,-115.798733209079
0.7,0.254,0.7,37.95,-7.68473458394038,-3.00242885888289,1423.9867867632,3.29768191678015,531.71934097642,-21.9181273537947,-118.311044009917
0.7,0.254,0.7,38,-8.19322960415825,-2.78603954930018,1426.07846602307,3.30154593566332,532.929442462474,-24.6005197383596,-120.89799871994
0.7,0.254,0.7,38.05,-8.75122931242753,-2.58015253986729,1428.16992160154,3.30541001427474,534.138567697731,-27.1961424695159,-123.55987722733
0.7,0.254,0.7,38.1,-9.36416654921579,-2.38596054242447,1430.2611540371,3.3092741568888,535.346718835593,-29.7026909677699,-126.293969098773
0.7,0.254,0.7,38.15,-10.0392462848788,-2.20457538576169,1432.35216386956,3.31313836770431,536.553898066398,-32.1160105943299,-129.095013595382
0.7,0.254,0.7,38.2,-10.7861506684688,-2.0369089889317,1434.44295164003,3.31700265084568,537.760107616728,-34.4292054177643,-131.955972179558
0.7,0.254,0.7,38.25,-11.6181346031005,-1.88362651117156,1436.53351789083,3.32086701036409,538.965349748738,-36.6307215354984,-134.868845355945
0.7,0.254,0.7,38.3,-12.5537515014523,-1.74515074688299,1438.62386316544,3.32473145023866,540.169626759488,-38.7003747287167,-137.825362546182
0.7,0.254,0.7,38.35,-13.6196347837982,-1.62169518509092,1440.71398800844,3.32859597437759,541.372940980285,-40.6012342304734,-140.817486178611
0.7,0.254,0.7,38.4,-14.8551526197948,-1.51330871958486,1442.80389296549,3.33246058661932,542.575294776038,-42.2628746839943,-143.837743163539
0.7,0.254,0.7,38.45,-16.320661782606,-1.41992222546337,1444.89357858318,3.33632529073357,543.776690544614,-43.5452457921984,-146.879427529152
0.7,0.254,0.7,38.5,-18.113348269973,-1.34139317951537,1446.9830454091,3.34019009042252,544.977130716215,-44.1531331477154,-149.936721439847
0.7,0.254,0.7,38.55,-20.400419526365,-1.27754847119471,1449.07229399168,3.3440549893218,546.17661775275,-43.4000029234544,-153.004772719027
0.7,0.254,0.7,38.6,-23.4908472571259,-1.22822794025984,1451.16132488019,3.34791999100161,547.375154147226,-39.3921746615169,-156.079754774861
0.7,0.254,0.7,38.65,-27.8886809179659,-1.19333274841809,1453.25013862468,3.35178509896773,548.572742423145,-25.2818949846385,-159.158923660814
0.7,0.254,0.7,38.7,-31.711250453657,-1.17288420985191,1455.33873577594,3.35565031666252,549.769385133905,22.4027424485287,-162.240677428663
0.7,0.254,0.7,38.75,-27.6782469159445,-1.16710089348632,1457.42711688542,3.359515647466,550.965084862217,69.1840381285844,-165.324613026199
0.7,0.254,0.7,38.8,-23.2021499040908,-1.17650547019376,1459.51528250522,3.36338109469674,552.159844219521,82.7021951980462,-168.41156132716
0.7,0.254,0.7,38.85,-20.0243401952472,-1.20207898835758,1461.60323318801,3.36724666161291,553.353665845421,86.2056602834202,-171.503552596339
0.7,0.254,0.7,38.9,-17.6419342351394,-1.24549059173641,1463.690969487,3.37111235141321,554.546552407119,86.3304028322779,-174.603604104929
0.7,0.254,0.7,38.95,-15.7509934576287,-1.30944723507539,1465.77849195589,3.37497816723781,555.738506598862,84.9016404932958,-177.715087245981
0.7,0.254,0.7,39,-14.1880243012234,-1.39823222496234,1467.86580114883,3.37884411216929,556.929531141393,82.5568042950377,179.15987147122
0.7,0.254,0.7,39.05,-12.8597870883119,-1.51852842181629,1469.95289762038,3.38271018923353,558.119628781417,79.5327558722927,176.024191460932
0.7,0.254,0.7,39.1,-11.7121750819807,-1.68061527877965,1472.03978192544,3.38657640140062,559.308802291065,75.8876556222461,172.894646979477
0.7,0.254,0.7,39.15,-10.7179587791422,-1.89982650483546,1474.12645461925,3.39044275158575,560.497054467375,71.575614764408,169.821931677439
0.7,0.254,0.7,39.2,-9.87510970935267,-2.19714650760844,1476.21291625733,3.39430924265006,561.68438813177,66.4797220258816,166.934757119915
0.7,0.254,0.7,39.25,-9.21352576954048,-2.59408451909249,1478.29916739541,3.39817587740153,562.870806129557,60.4539130433645,164.526750186625
0.7,0.254,0.7,39.3,-8.80822442167219,-3.08688870200395,1480.38520858945,3.40204265859577,564.056311329418,53.4386282306543,163.172295960595
0.7,0.254,0.7,39.35,-8.78601050664537,-3.57806671695855,1482.47104039556,3.40590958893688,565.240906622921,45.750097204,163.637531239201
0.7,0.254,0.7,39.4,-9.28305553433163,-3.82543324582626,1484.55666336996,3.40977667107826,566.42459492403,38.5577539609873,165.968457363932
0.7,0.254,0.7,39.45,-10.3007466097763,-3.648915191824,1486.64207806897,3.41364390762343,567.607379168624,34.092232558633,168.399655417218
0.7,0.254,0.7,39.5,-11.5254688328627,-3.20476821551551,1488.72728504895,3.41751130112675,568.789262314028,34.6172487023582,168.993994806884
0.7,0.254,0.7,39.55,-12.3848891820557,-2.75649819677054,1490.81228486629,3.42137885409429,569.970247338539,40.1037496647843,167.669799786865
0.7,0.254,0.7,39.6,-12.5181427249851,-2.41810286074051,1492.89707807734,3.42524656898451,571.150337240973,47.3564857366429,165.269392477774
0.7,0.254,0.7,39.65,-12.0825136684644,-2.19207798189245,1494.9816652384,3.42911444820907,572.329535040206,53.1107597420765,162.452894718496
0.7,0.254,0.7,39.7,-11.4146884493999,-2.05046358094179,1497.0660469057,3.43298249413354,573.507843774732,56.4572618264137,159.549176961511
0.7,0.254,0.7,39.75,-10.7242571371718,-1.9668129594123,1499.15022363533,3.43685070907812,574.68526650222,57.8763046273514,156.691676843307
0.7,0.254,0.7,39.8,-10.0923104466378,-1.92214825962752,1501.23419598324,3.44071909531836,575.861806299078,58.0272461842353,153.924660796699
0.7,0.254,0.7,39.85,-9.53870102241731,-1.9038459540547,1503.31796450518,3.4445876550859,577.03746626003,57.3909577533712,151.255961266314
0.7,0.254,0.7,39.9,-9.06119594779098,-1.90364507382346,1505.40152975671,3.44845639056911,578.212249497693,56.2712117904734,148.67989284059
0.7,0.254,0.7,39.95,-8.65134136444033,-1.91610847069664,1507.48489229313,3.45232530391379,579.386159142157,54.8541116988979,146.186679566674
0.7,0.254,0.7,40,-8.30001236244954,-1.93760817273822,1509.56805266947,3.45619439722385,580.559198340582,53.2546087120308,143.766166449962
0.7,0.254,0.7,40.05,-7.99908574300414,-1.96568538408463,1511.65101144047,3.46006367256197,581.731370256792,51.5453443966386,141.409171440134
0.7,0.254,0.7,40.1,-7.74176128020597,-1.99864882270597,1513.73376916053,3.46393313195023,582.902678070877,49.7735421927889,139.107888595968
0.7,0.254,0.7,40.15,-7.52245452108373,-2.03531915432958,1515.81632638371,3.46780277737076,584.073124978802,47.9708391762145,136.855932203588
0.7,0.254,0.7,40.2,-7.33658588486069,-2.07486175547037,1517.89868366366,3.47167261076639,585.242714192021,46.1590789127709,134.648267626263
0.7,0.254,0.7,40.25,-7.18037338041496,-2.11667193444575,1519.98084155364,3.47554263404121,586.411448937097,44.3537896628275,132.481129712375
0.7,0.254,0.7,40.3,-7.05065864648018,-2.16028949899864,1522.06280060648,3.47941284906127,587.579332455325,42.5663167054271,130.35196731184
0.7,0.254,0.7,40.35,-6.94476947182838,-2.20532637827518,1524.14456137454,3.48328325765507,588.746368002369,40.8051569800641,128.259423017206
0.7,0.254,0.7,40.4,-6.86041392482243,-2.25139397507563,1526.2261244097,3.48715386161426,589.91255884789,39.0768113518466,126.203336999625
0.7,0.254,0.7,40.45,-6.79559971322864,-2.29801742914841,1528.30749026333,3.49102466269412,591.077908275193,37.3863394657919,124.184737570019
0.7,0.254,0.7,40.5,-6.7485729850804,-2.3445235339368,1530.38865948628,3.49489566261421,592.242419580875,35.737727936187,122.205733369458
0.7,0.254,0.7,40.55,-6.71777187501482,-2.38989087327117,1532.46963262883,3.4987668630589,593.406096074472,34.1341395013686,120.269133183843
0.7,0.254,0.7,40.6,-6.70179116025691,-2.43256271781714,1534.5504102407,3.50263826567793,594.568941078121,32.5780852049349,118.377471420188
0.7,0.254,0.7,40.65,-6.69935526808053,-2.47026231318443,1536.630992871,3.50650987208695,595.730957926219,31.0715461899853,116.530931879944
0.7,0.254,0.7,40.7,-6.70929756001445,-2.49994237144471,1538.71138106823,3.51038168386805,596.892149965094,29.6160621458623,114.723615562936
0.7,0.254,0.7,40.75,-6.73054433620934,-2.518151499559,1540.79157538025,3.51425370257033,598.052520552674,28.2127974513285,112.93822510735
0.7,0.254,0.7,40.8,-6.76210239199927,-2.5221908580304,1542.87157635424,3.51812592971037,599.212073058167,26.8625922331031,111.141400647171
0.7,0.254,0.7,40.85,-6.80304924935268,-2.51209263475447,1544.95138453674,3.52199836677279,600.370810861741,25.5660030855978,109.285409562407
0.7,0.254,0.7,40.9,-6.85252540358983,-2.49236370727408,1547.03100047355,3.52587101521072,601.528737354212,24.3233365816824,107.322188182763
0.7,0.254,0.7,40.95,-6.90972808926243,-2.47151803041738,1549.11042470977,3.52974387644631,602.685855936735,23.1346776405298,105.226034084588
0.7,0.254,0.7,41,-6.97390619234184,-2.45876905207824,1551.18965778976,3.53361695187124,603.842170020503,21.9999141156241,103.00759649374
0.8,0.254,0.7,37,-11.9344989677596,-2.67298163524742,1396.3914677795,3.19209781245566,578.257106291023,13.9562971004482,42.1278391795865
