"W_50 [mm]","Freq [GHz]","dB(S(1,1)) []","dB(S(2,1)) []","im(Gamma(1:1)) []","re(Gamma(1:1)) []","re(Zo(1:1)) []","ang_deg(S(1,1)) [deg]","ang_deg(S(2,1)) [deg]"
0.5,60.3,-26.7245395493393,-2.40316086919843,2031.03675392104,4.93116632092536,17.9948369048491,14.4152227163701,-36.6591911904974
0.5,60.35,-25.5612636176548,-2.41367707054379,2032.98882552739,4.93486379640946,17.9945843788441,20.4951114686345,-38.3849865605557
0.5,60.4,-24.4609066396415,-2.4266479100944,2034.94073061756,4.93856277225269,17.9943400237092,24.8151517620597,-40.1100523331289
0.5,60.45,-23.4478211769313,-2.44208516374009,2036.89246987811,4.94226324677181,17.9941038180465,27.8872079940047,-41.8336016141615
0.5,60.5,-22.524195581137,-2.46000125618093,2038.84404399299,4.9459652182917,17.9938757405723,30.0739335798173,-43.5548474046559
0.5,60.55,-21.6837254158301,-2.48040849080166,2040.79545364358,4.94966868514529,17.9936557701177,31.6247524114944,-45.2729935445733
0.5,60.6,-20.9175473811556,-2.50331832186498,2042.74669950872,4.95337364567351,17.9934438856268,32.7115916577543,-46.9872271964891
0.5,60.65,-20.216631738384,-2.52874062342398,2044.69778226468,4.9570800982252,17.9932400661566,33.4547055006239,-48.6967124568033
0.5,60.7,-19.5726503469382,-2.55668291912664,2046.64870258519,4.96078804115712,17.9930442908761,33.9397949782243,-50.400584804086
0.5,60.75,-18.978211306307,-2.58714954195429,2048.59946114148,4.96449747283379,17.9928565390654,34.2291002273678,-52.0979461916792
0.5,60.8,-18.4268435629242,-2.62014069487914,2050.55005860224,4.96820839162752,17.9926767901155,34.3685894611127,-53.7878606740611
0.5,60.85,-17.9128946086984,-2.65565138371472,2052.50049563368,4.97192079591829,17.9925050235271,34.3926604385947,-55.4693505311899
0.5,60.9,-17.4314095369863,-2.69367019296826,2054.45077289951,4.97563468409374,17.9923412189103,34.3272507025326,-57.1413929281318
0.5,60.95,-16.9780188608389,-2.73417787504162,2056.40089106096,4.97935005454906,17.9921853559835,34.1919184880579,-58.8029172236708
0.5,61,-16.5488449662655,-2.77714572342115,2058.35085077683,4.98306690568697,17.9920374145733,34.0012498958429,-60.4528031254454
0.5,61.05,-16.1404296465688,-2.82253370240628,2060.30065270342,4.98678523591765,17.9918973746133,33.7658221105216,-62.0898799835558
0.5,61.1,-15.7496820667776,-2.87028831049968,2062.25029749462,4.99050504365869,17.9917652161435,33.4928755990084,-63.7129276214986
0.5,61.15,-15.3738451849327,-2.92034016311985,2064.19978580188,4.99422632733501,17.9916409193101,33.1868007568653,-65.3206792229946
