"W_50 [mm]","Freq [GHz]","dB(S(1,1)) []","dB(S(2,1)) []","im(Gamma(1:1)) []","re(Gamma(1:1)) []","re(Zo(1:1)) []","ang_deg(Y(1,1)) [deg]","ang_deg(Y(2,1)) [deg]"
1,57.2,-9.51903912773976,-1.68882468954975,2038.88028696037,4.89969444019905,10.3860025485739,70.6351923687683,89.0326254063573
1,57.25,-9.52119552376426,-1.69792634082552,2040.79312518986,4.9045195630026,10.3907657815044,71.4260090835404,88.8275429561258
1,57.3,-9.52656960689802,-1.70352355877255,2042.70604030954,4.90934593810889,10.3955361062931,72.1673865801437,88.6283482521408
1,57.35,-9.53529555893569,-1.70596693640254,2044.6190324095,4.91417356137559,10.4003135150375,72.8623521204126,88.4350982269127
1,57.4,-9.54751064230729,-1.70557280373024,2046.53210157886,4.91900242866366,10.4050979998077,73.5136876145359,88.2477323607845
1,57.45,-9.56335513727028,-1.70262721601951,2048.44524790582,4.92383253583733,10.4098895526462,74.1239419218092,88.0660882174678
1,57.5,-9.58297227799224,-1.69738944964643,2050.35847147766,4.92866387876405,10.4146881655679,74.6954447326509,87.8899140592871
1,57.55,-9.60650818997947,-1.6900950648947,2052.2717723807,4.93349645331442,10.4194938305607,75.2303207178725,87.7188790428292
1,57.6,-9.6341118317342,-1.6809585890014,2054.18515070035,4.93833025536218,10.4243065395846,75.7305031813718,87.5525814061745
1,57.65,-9.66593494397452,-1.67017586686787,2056.09860652109,4.94316528078411,10.4291262845729,76.1977467838281,87.3905549811816
1,57.7,-9.70213201022508,-1.65792612127906,2058.01213992649,4.94800152546004,10.4339530574312,76.6336391042148,87.2322742971369
1,57.75,-9.74286023307944,-1.64437375935745,2059.92575099919,4.95283898527278,10.4387868500381,77.039610924102,87.0771584839315
1,57.8,-9.78827953094489,-1.62966995736149,2061.83943982092,4.95767765610808,10.4436276542451,77.416945187454,86.9245741322202
1,57.85,-9.83855256060499,-1.61395405182872,2063.7532064725,4.96251753385457,10.4484754618764,77.7667846245275,86.7738372232569
1,57.9,-9.89384477147231,-1.59735476143701,2065.66705103384,4.96735861440376,10.4533302647294,78.0901380439066,86.6242142008855
1,57.95,-9.95432449795409,-1.57999126077943,2067.58097358394,4.97220089364995,10.4581920545743,78.3878852985893,86.4749222212109
1,58,-10.0201630969171,-1.56197412447644,2069.49497420092,4.97704436749025,10.4630608231546,78.6607809244953,86.3251285805487
1,58.05,-10.091535137819,-1.54340615764062,2071.40905296197,4.98188903182446,10.4679365621867,78.9094564351364,86.1739492882018
1,58.1,-10.1686186536761,-1.52438312662176,2073.32320994342,4.98673488255512,10.4728192633603,79.134421235586,86.0204467162117
1,58.15,-10.2515954616756,-1.50499440215404,2075.23744522068,4.99158191558741,10.4777089183382,79.3360620925747,85.8636262222294
1,58.2,-10.3406515629182,-1.48532352546696,2077.15175886828,4.99643012682914,10.4826055187567,79.5146410650813,85.7024316025809
1,58.25,-10.4359776315248,-1.46544870657433,2079.06615095988,5.00127951219071,10.4875090562251,79.6702917601468,85.5357391887652
1,58.3,-10.5377696041712,-1.4454432627934,2080.98062156824,5.00613006758508,10.4924195223263,79.8030137301557,85.362350349907
1,58.35,-10.6462293820666,-1.42537600454301,2082.89517076524,5.01098178892775,10.4973369086166,79.9126647681264,85.1809821034221
1,58.4,-10.7615656584972,-1.40531157460396,2084.8097986219,5.01583467213669,10.5022612066256,79.9989507833999,84.9902554628855
1,58.45,-10.883994886369,-1.38531074627761,2086.72450520836,5.02068871313235,10.5071924078567,80.0614128471236,84.7886810612751
1,58.5,-11.0137424017565,-1.36543068523304,2088.63929059389,5.02554390783761,10.5121305037867,80.0994108792067,84.5746414733554
1,58.55,-11.1510437213763,-1.34572517927475,2090.55415484689,5.03040025217776,10.517075485866,80.1121032979806,84.3463695148466
1,58.6,-11.2961460342324,-1.32624483978009,2092.46909803491,5.03525774208047,10.5220273455188,80.0984217597777,84.1019216071638
1,58.65,-11.4493099105464,-1.30703727813629,2094.38412022462,5.04011637347577,10.526986074143,80.0570398631167,83.8391450498505
1,58.7,-11.6108112546007,-1.28814726014401,2096.29922148186,5.04497614229602,10.5319516631101,79.9863343605103,83.5556377175254
1,58.75,-11.7809435324647,-1.26961684103742,2098.2144018716,5.04983704447588,10.5369241037658,79.8843369812601,83.2486982651883
1,58.8,-11.9600203109287,-1.25148548349519,2100.12966145796,5.05469907595231,10.5419033874293,79.7486743802814,82.9152643442189
1,58.85,-12.1483781505794,-1.23379016077565,2102.04500030422,5.05956223266454,10.546889505394,79.5764929331097,82.5518355432115
1,58.9,-12.3463799041285,-1.21656544689707,2103.96041847282,5.06442651055403,10.5518824489272,79.3643640124228,82.1543766894025
1,58.95,-12.5544184812221,-1.19984359559766,2105.87591602535,5.06929190556449,10.5568822092702,79.1081638854856,81.7181956564649
1,59,-12.7729211535,-1.18365460964457,2107.79149302256,5.07415841364183,10.5618887776384,78.8029202867408,81.2377877445718
1,59.05,-13.0023544892552,-1.16802630191369,2109.70714952438,5.07902603073419,10.5669021452214,78.4426147804484,80.7066357638473
1,59.1,-13.2432300264485,-1.15298434953059,2111.62288558991,5.08389475279186,10.571922303183,78.0199258365843,80.116950764282
1,59.15,-13.4961108170658,-1.13855234224389,2113.53870127741,5.08876457576732,10.576949242661,77.525891493502,79.4593323081901
1,59.2,-13.7616190061868,-1.12475182609459,2115.45459664431,5.09363549561523,10.5819829547679,76.9494616420556,78.7223183442061
1,59.25,-14.0404446473471,-1.11160234334638,2117.37057174725,5.0985075082924,10.5870234305902,76.2768968923063,77.891781668992
1,59.3,-14.3333560040393,-1.099121469551,2119.28662664202,5.10338060975777,10.5920706611889,75.4909514129555,76.9501103916667
1,59.35,-14.6412116484083,-1.08732484853875,2121.20276138361,5.10825479597246,10.5971246375996,74.5697475089844,75.8750801902605
1,59.4,-14.964974746103,-1.07622622604553,2123.11897602619,5.1131300628997,10.6021853508321,73.4852044497928,74.6382808944975
1,59.45,-15.3057300157849,-1.06583748261381,2125.03527062315,5.11800640650489,10.6072527918711,72.2008145794152,73.2028904460238
1,59.5,-15.664703979292,-1.05616866633571,2126.95164522703,5.12288382275553,10.6123269516755,70.6684533526801,71.5204828964892
1,59.55,-16.0432892820299,-1.04722802593936,2128.8680998896,5.12776230762129,10.6174078211791,68.8237500630768,69.5263972223859
1,59.6,-16.4430740728718,-1.03902204465775,2130.78463466182,5.13264185707397,10.6224953912905,66.5793185611601,67.1329662649302
1,59.65,-16.8658777006087,-1.03155547525821,2132.70124959387,5.13752246708752,10.6275896528927,63.8148703968598,64.219628233982
1,59.7,-17.313794322463,-1.02483137655408,2134.6179447351,5.14240413363805,10.6326905968438,60.3630660890349,60.6187764810747
1,59.75,-17.7892464393589,-1.01885115166478,2136.53472013412,5.14728685270382,10.6377982139767,55.9905621491672,56.0968051663429
1,59.8,-18.2950508709546,-1.01361458823841,2138.45157583872,5.15217062026528,10.6429124950992,50.3772909828631,50.3333879371727
1,59.85,-18.8345002262043,-1.00911990080133,2140.36851189592,5.15705543230504,10.6480334309938,43.1097858880993,42.9148018280991
1,59.9,-19.4114633941923,-1.0053637753516,2142.28552835195,5.16194128480792,10.6531610124184,33.738539336029,33.3912845549814
1,59.95,-20.0305086557745,-1.00234141626889,2144.20262525227,5.16682817376097,10.6582952301056,22.0029956228213,21.502026275978
1,60,-20.6970519037162,-1.00004659557145,2146.11980264158,5.17171609515344,10.6634360747635,8.28000134139441,7.62361924926285
1,60.05,-21.4175282342913,-0.998471704511304,2148.03706056379,5.17660504497687,10.6685835370749,-6.10960900223319,-6.92335730951072
1,60.1,-22.1995732126949,-0.997607807463137,2149.95439906205,5.18149501922504,10.6737376076982,-19.440052975743,-20.4133779421649
1,60.15,-23.0521692185178,-0.997444698028496,2151.87181817875,5.18638601389404,10.6788982772669,-30.6078926011752,-31.743264053091
1,60.2,-23.9856349502758,-0.997970957247171,2153.78931795552,5.19127802498229,10.6840655363896,-39.4353027273779,-40.7354530320764
1,60.25,-25.0111440502132,-0.999174013780269,2155.70689843322,5.19617104849057,10.6892393756507,-46.2620654035475,-47.7299934365947
1,60.3,-26.1389820489004,-1.00104020590566,2157.62455965198,5.20106508042201,10.6944197856096,-51.5410544260944,-53.1800304412429
1,60.35,-27.3735853220171,-1.0035548451458,2159.54230165115,5.20596011678219,10.6996067568013,-55.6646727950612,-57.4782443293833
1,60.4,-28.7007549393069,-1.00670228133025,2161.46012446936,5.21085615357913,10.7048002797365,-58.9303918993434,-60.9223908889831
1,60.45,-30.0579081239818,-1.010465968881,2163.37802814448,5.21575318682333,10.7100003449012,-61.5535959731706,-63.7281473023737
1,60.5,-31.2795096184614,-1.01482853409716,2165.29601271363,5.22065121252783,10.7152069427571,-63.6885897436736,-66.050121502228
1,60.55,-32.0580520261619,-1.01977184320754,2167.21407821323,5.22555022670822,10.7204200637416,-65.4464480499887,-67.9997038323872
1,60.6,-32.0799921703903,-1.02527707095399,2169.13222467891,5.23045022538272,10.7256396982677,-66.9080381118467,-69.6580917551858
1,60.65,-31.3399042772376,-1.03132476946575,2171.05045214562,5.23535120457221,10.7308658367243,-68.133047640872,-71.0853208657185
1,60.7,-30.147103129351,-1.03789493718521,2172.96876064755,5.24025316030027,10.7360984694761,-69.1661536198051,-72.3264371024639
1,60.75,-28.8123391779293,-1.04496708760742,2174.88715021818,5.24515608859325,10.7413375868635,-70.0412419169197,-73.4157203658838
1,60.8,-27.5048372115976,-1.05252031760063,2176.80562089025,5.25005998548032,10.746583179203,-70.7843166720127,-74.379598465453
1,60.85,-26.2891559667741,-1.06053337508145,2178.7241726958,5.25496484699349,10.7518352367869,-71.4155274609294,-75.2386792321815
1,60.9,-25.1802832891183,-1.06898472582689,2180.64280566616,5.25987066916775,10.7570937498838,-71.9505967387671,-76.0091827577331
1,60.95,-24.1739812846965,-1.07785261921508,2182.56151983192,5.26477744804106,10.762358708738,-72.4018342543611,-76.7039590502527
1,61,-23.2598435629716,-1.0871151526983,2184.48031522299,5.26968517965443,10.7676301035701,-72.778864096045,-77.3332133604999
1,61.05,-22.4263055732384,-1.09675033482408,2186.39919186856,5.274593860052,10.772907924577,-73.0891547158801,-77.9050214824969
1,61.1,-21.662282113658,-1.10673614663356,2188.31814979712,5.27950348528113,10.7781921619314,-73.3384319150809,-78.4256963532836
1,61.15,-20.9573746204473,-1.11705060128065,2190.23718903645,5.28441405139243,10.7834828057828,-73.5310826389981,-78.9000718039305
1,61.2,-20.3013703006342,-1.1276718017297,2192.15630961366,5.28932555443985,10.7887798462565,-73.6707633709381,-79.3318303628599
1,61.25,-19.6833309186138,-1.13857799640476,2194.07551155514,5.29423799048078,10.7940832734546,-73.7616788200373,-79.7242054698306
1,61.3,-19.0909367883103,-1.14974763267838,2195.99479488662,5.29915135557612,10.7993930774554,-73.8113123176423,-80.0818686862554
1,61.35,-18.512733949055,-1.16115940810282,2197.9141596331,5.30406564579035,10.8047092483136,-73.8344852236276,-80.4152319738034
1,61.4,-17.9482403774392,-1.17279231930169,2199.83360581895,5.30898085719164,10.8100317760606,-73.8525114034134,-80.7456786278093
1,61.45,-17.4194380039538,-1.18462570845427,2201.75313346782,5.31389698585192,10.8153606507042,-73.8759390761961,-81.1001915425972
1,61.5,-16.9535677367109,-1.19663930731931,2203.67274260271,5.31881402784702,10.820695862229,-73.8903876303858,-81.4864612857923
1,61.55,-16.5510158778169,-1.20881327875813,2205.59243324592,5.32373197925669,10.8260374005961,-73.8744520921147,-81.8776795240855
1,61.6,-16.1924702508155,-1.22112825573041,2207.51220541912,5.32865083616477,10.8313852557433,-73.8107772870681,-82.2389194554166
1,61.65,-15.8612327944914,-1.23356537774802,2209.43205914326,5.33357059465927,10.8367394175854,-73.6892197511911,-82.5585166476243
1,61.7,-15.5487104669477,-1.24610632478377,2211.35199443868,5.33849125083247,10.8420998760138,-73.5092527596462,-82.8429263403858
1,61.75,-15.2513135835048,-1.25873334864301,2213.27201132503,5.34341280078103,10.8474666208968,-73.2741465762356,-83.1015619958482
1,61.8,-14.9675953174502,-1.27142930181558,2215.19210982131,5.34833524060613,10.8528396420797,-72.9862369129797,-83.34135710917
1,61.85,-14.6968754497862,-1.2841776638351,2217.11228994587,5.35325856641356,10.8582189293847,-72.6457111562042,-83.5667348405473
1,61.9,-14.4387065386625,-1.29696256518068,2219.03255171641,5.35818277431386,10.863604472611,-72.2507608889594,-83.7805109756627
1,61.95,-14.1926921038328,-1.30976880876357,2220.95289514998,5.36310786042241,10.868996261535,-71.7978939697798,-83.9845743422748
1,62,-13.9584348793948,-1.32258188904798,2222.87332026299,5.36803382085962,10.87439428591,-71.2821041748256,-84.1802853930725
1,62.05,-13.7355288590241,-1.33538800886118,2224.79382707121,5.37296065175099,10.8797985354667,-70.6968787928577,-84.3686964579159
1,62.1,-13.5235638900719,-1.34817409395291,2226.71441558978,5.37788834922732,10.8852089999129,-70.0340706780121,-84.55067343284
1,62.15,-13.3221322437353,-1.36092780536851,2228.63508583319,5.3828169094248,10.8906256689337,-69.2836516446019,-84.726964489309
1,62.2,-13.1308340379732,-1.37363754970389,2230.55583781532,5.38774632848515,10.8960485321914,-68.4333473183048,-84.8982400476115
1,62.25,-12.9492809419701,-1.38629248731318,2232.47667154941,5.3926766025558,10.9014775793258,-67.4681383788794,-85.0651167828874
1,62.3,-12.7770983726854,-1.39888253854237,2234.39758704809,5.39760772779003,10.9069127999541,-66.3695993110902,-85.2281724805515
1,62.35,-12.6139265600769,-1.41139838806403,2236.31858432335,5.4025397003471,10.9123541836711,-65.115031991271,-85.3879554677347
1,62.4,-12.459420828382,-1.42383148738914,2238.2396633866,5.40747251639246,10.9178017200487,-63.6763371705274,-85.5449907172847
1,62.45,-12.3132513648769,-1.43617405563298,2240.16082424859,5.41240617209787,10.9232553986368,-62.0185536214378,-85.6997838417727
1,62.5,-12.1751026733882,-1.44841907861222,2242.08206691951,5.41734066364157,10.9287152089628,-60.097987998414,-85.8528237089717
1,62.55,-12.0446728502698,-1.46056030635007,2244.00339140891,5.4222759872085,10.9341811405317,-57.8598730465313,-86.0045841345251
1,62.6,-11.9216727762842,-1.472592249066,2245.92479772575,5.42721213899041,10.9396531828262,-55.2355621039086,-86.1555249467569
1,62.65,-11.8058252861504,-1.48451017172545,2247.84628587839,5.4321491151861,10.9451313253068,-52.139468901474,-86.3060926221048
1,62.7,-11.6968643553394,-1.49631008722414,2249.76785587459,5.43708691200154,10.9506155574119,-48.4664450877455,-86.4567206299308
1,62.75,-11.594534328366,-1.50798874827981,2251.68950772154,5.44202552565015,10.9561058685577,-44.0913246401689,-86.607829587163
1,62.8,-11.49858920235,-1.51954363810301,2253.61124142581,5.4469649523529,10.9616022481383,-38.8743197961032,-86.7598272976793
1,62.85,-11.4087919725299,-1.5309729599166,2255.5330569934,5.45190518833858,10.9671046855258,-32.6789090994714,-86.9131087335596
1,62.9,-11.3249140416861,-1.54227562539167,2257.45495442975,5.45684622984396,10.9726131700703,-25.4112035531814,-87.068056002372
1,62.95,-11.246734692335,-1.55345124206577,2259.37693373968,5.46178807311403,10.9781276911,-17.0853957163404,-87.2250383347893
1,63,-11.1740406186016,-1.56450009980706,2261.29899492746,5.46673071440218,10.9836482379212,-7.8982337882634,-87.3844121190145
1.05,57,-9.83638344402334,-1.53636058766229,2036.78482608073,4.92340558802343,10.1483054439257,66.3134685779044,89.9282693304718
1.05,57.05,-9.84725935710771,-1.53712959520991,2038.69995557898,4.92830168882393,10.1534545689923,67.8913045077652,89.7605047650618
1.05,57.1,-9.86050194272869,-1.53712386856886,2040.61516977537,4.93319890909655,10.1586106965342,69.2653348248516,89.5957736283635
1.05,57.15,-9.87612462619632,-1.53636038342848,2042.53046872327,4.93809724440332,10.1637738162698,70.4705934777086,89.4339598854475
1.05,57.2,-9.89413922221206,-1.53485661741548,2044.44585247512,4.94299669030885,10.1689439178886,71.5347581426426,89.2749070082356
1.05,57.25,-9.91455768804033,-1.53263054462286,2046.36132108248,4.94789724238038,10.1741209910507,72.4798846860202,89.1184141703877
1.05,57.3,-9.93739434532487,-1.52970063013578,2048.27687459604,4.95279889618784,10.179305025387,73.3236915716544,88.9642328063821
1.05,57.35,-9.96266855034658,-1.52608582449648,2050.19251306557,4.95770164730389,10.1844960104997,74.0805167754714,88.8120638064473
1.05,57.4,-9.99040774746436,-1.52180555805038,2052.10823653998,4.962605491304,10.1896939359617,74.7620363859575,88.6615556405264
1.05,57.45,-10.0206507886142,-1.51687973511444,2054.0240450673,4.9675104237665,10.1948987913174,75.3778092418157,88.5123036989894
1.05,57.5,-10.0534513484257,-1.51132872790867,2055.93993869468,4.97241644027261,10.2001105660819,75.9356939941031,88.3638510968074
1.05,57.55,-10.088881217392,-1.50517337019079,2057.8559174684,4.97732353640652,10.2053292497418,76.4421721104904,88.2156911059483
1.05,57.6,-10.1270332237002,-1.4984349505342,2059.77198143388,4.98223170775543,10.2105548317549,76.9026011177048,88.0672712579566
1.05,57.65,-10.1680235267856,-1.49113520518868,2061.68813063566,4.98714094990963,10.2157873015503,77.3214157275173,87.9179990024861
1.05,57.7,-10.2119930492189,-1.48329631046331,2063.60436511745,4.99205125846252,10.2210266485285,77.702289647661,87.7672486333565
1.05,57.75,-10.2591078705889,-1.47494087457143,2065.52068492208,4.99696262901068,10.2262728620614,78.0482673165148,87.6143690235387
1.05,57.8,-10.309558494069,-1.46609192887753,2067.43709009154,5.00187505715392,10.2315259314927,78.3618721663409,87.458691569635
1.05,57.85,-10.3635580035159,-1.45677291848684,2069.35358066698,5.00678853849535,10.2367858461374,78.6451960800729,87.2995376585273
1.05,57.9,-10.4213392414279,-1.44700769211924,2071.27015668868,5.01170306864141,10.2420525952822,78.8999733036161,87.136224950382
1.05,57.95,-10.4831512388962,-1.43682049121086,2073.18681819611,5.01661864320194,10.2473261681857,79.1276410971573,86.96807182811
1.05,58,-10.5492552023074,-1.42623593818815,2075.1035652279,5.02153525779022,10.2526065540783,79.3293887661273,86.7943994853227
1.05,58.05,-10.6199203974177,-1.41527902386203,2077.02039782183,5.02645290802303,10.257893742162,79.5061963262731,86.6145312923703
1.05,58.1,-10.6954202660661,-1.40397509389256,2078.93731601486,5.0313715895207,10.263187721611,79.6588638534711,86.4277892650173
1.05,58.15,-10.776029068238,-1.39234983427804,2080.85431984314,5.03629129790719,10.2684884815716,79.7880324780405,86.233487632581
1.05,58.2,-10.8620192724491,-1.38042925582726,2082.77140934198,5.04121202881009,10.273796011162,79.8941979446551,86.0309236358329
1.05,58.25,-10.9536598337525,-1.36823967757819,2084.68858454588,5.0461337778607,10.2791102994725,79.9777176245107,85.8193657617335
1.05,58.3,-11.051215414516,-1.35580770913305,2086.60584548854,5.05105654069409,10.284431335566,80.0388118035746,85.5980396342057
1.05,58.35,-11.1549465295735,-1.34316023188619,2088.52319220282,5.05598031294916,10.2897591084774,80.0775599622284,85.3661117288149
1.05,58.4,-11.2651105416084,-1.3303243791297,2090.44062472081,5.06090509026865,10.2950936072142,80.0938926028171,85.1226709719167
1.05,58.45,-11.3819633976988,-1.31732751503061,2092.35814307378,5.06583086829922,10.3004348207563,80.0875789762924,84.8667081317445
1.05,58.5,-11.5057619832086,-1.30419721248413,2094.2757472922,5.07075764269151,10.3057827380562,80.0582108144934,84.5970927192628
1.05,58.55,-11.6367669715477,-1.29096122985925,2096.19343740575,5.07568540910017,10.311137348039,80.0051818968229,84.3125468957521
1.05,58.6,-11.7752460633801,-1.2776474866663,2098.11121344331,5.08061416318393,10.3164986396026,79.9276629707699,84.0116156313725
1.05,58.65,-11.9214775321125,-1.26428403819112,2100.02907543299,5.08554390060562,10.3218666016177,79.8245711994308,83.6926320663516
1.05,58.7,-12.0757540199731,-1.25089904915711,2101.94702340211,5.09047461703225,10.327241222928,79.6945329115263,83.3536766774518
1.05,58.75,-12.2383865577102,-1.23752076649508,2103.8650573772,5.09540630813507,10.3326224923498,79.5358379553448,82.9925284205535
1.05,58.8,-12.4097088089765,-1.22417749132168,2105.78317738403,5.10033896958956,10.3380103986731,79.346383369451,82.6066054668408
1.05,58.85,-12.5900815669017,-1.21089755025018,2107.70138344758,5.10527259707557,10.3434049306604,79.1236033247943,82.1928924202012
1.05,58.9,-12.7798975551055,-1.19770926618267,2109.61967559207,5.11020718627727,10.348806077048,78.8643812865301,81.7478499191086
1.05,58.95,-12.9795866089847,-1.1846409287615,2111.53805384097,5.11514273288327,10.3542138265453,78.5649389770869,81.2673011759576
1.05,59,-13.189621336523,-1.17172076468877,2113.45651821696,5.12007923258666,10.3596281678349,78.2206948320499,80.7462881287639
1.05,59.05,-13.4105233824363,-1.15897690815744,2115.37506874198,5.12501668108503,10.3650490895734,77.8260819880452,80.1788872360358
1.05,59.1,-13.6428704467877,-1.14643737167614,2117.29370543721,5.12995507408053,10.3704765803907,77.3743120700866,79.5579711793577
1.05,59.15,-13.8873042411679,-1.13413001761217,2119.21242832308,5.13489440727993,10.3759106288904,76.8570656147827,78.8748973104926
1.05,59.2,-14.1445396043643,-1.12208253082416,2121.13123741927,5.13983467639466,10.38135122365,76.2640820479105,78.1190957636865
1.05,59.25,-14.4153750478318,-1.11032239280806,2123.05013274472,5.14477587714087,10.3867983532209,75.5826104475323,77.2775184671286
1.05,59.3,-14.7007050625512,-1.09887685783731,2124.96911431763,5.14971800523944,10.3922520061284,74.7966648600149,76.3338928234422
1.05,59.35,-15.0015345972518,-1.08777293164192,2126.88818215547,5.15466105641607,10.3977121708719,73.8860015351392,75.2676974269967
1.05,59.4,-15.3189962188977,-1.07703735324069,2128.80733627495,5.1596050264013,10.4031788359251,72.8246951257752,74.0527368636555
1.05,59.45,-15.6543705968288,-1.06669658061751,2130.72657669209,5.16454991093058,10.4086519897358,71.5791288792411,72.6551306182879
1.05,59.5,-16.0091111211039,-1.05677678101592,2132.64590342215,5.16949570574428,10.4141316207263,70.1051183592871,71.0304356248066
1.05,59.55,-16.3848736850567,-1.04730382671595,2134.56531647968,5.17444240658778,10.4196177172933,68.3437428623811,69.119476615365
1.05,59.6,-16.7835529463282,-1.03830329725205,2136.48481587851,5.17939000921149,10.4251102678082,66.2152455663902,66.8422452963919
1.05,59.65,-17.2073267467217,-1.02980048912967,2138.40440163177,5.18433850937089,10.4306092606168,63.6100822269879,64.0889481524338
1.05,59.7,-17.6587108366695,-1.02182043419532,2140.32407375184,5.18928790282658,10.4361146840401,60.3759406693779,60.7070251064688
1.05,59.75,-18.1406266266947,-1.01438792790592,2142.24383225044,5.19423818534436,10.4416265263735,56.2997588846183,56.4831668217812
1.05,59.8,-18.6564853654242,-1.00752756881637,2144.16367713853,5.19918935269521,10.4471447758879,51.0860172634532,51.1216061481151
1.05,59.85,-19.210292847699,-1.00126381064369,2146.08360842643,5.2041414006554,10.4526694208287,44.3416613325638,44.2290400400739
1.05,59.9,-19.8067792517923,-0.995621028247413,2148.0036261237,5.20909432500647,10.4582004494171,35.6050820702254,35.3436089803244
1.05,59.95,-20.4515583584594,-0.990623598750393,2149.92373023925,5.21404812153535,10.4637378498491,24.5107402691653,24.0995203228974
1.05,60,-21.151317613502,-0.986295998756898,2151.84392078128,5.21900278603431,10.4692816102965,11.1924365482363,10.630317097253
1.05,60.05,-21.9140312788528,-0.982662918122094,2153.7641977573,5.22395831430111,10.4748317189062,-3.27682584131742,-3.99126065039443
1.05,60.1,-22.7491633771872,-0.979749389867962,2155.68456117413,5.22891470213894,10.4803881638011,-17.143287326099,-18.0117239663635
1.05,60.15,-23.6677603707496,-0.977580934449745,2157.60501103794,5.23387194535654,10.4859509330795,-29.0224316150299,-30.0468368093645
1.05,60.2,-24.6821619437756,-0.976183714402343,2159.52554735418,5.2388300397682,10.4915200148159,-38.4974430705761,-39.6800761372907
1.05,60.25,-25.8046183574741,-0.975584692081818,2161.44617012766,5.24378898119382,10.4970953970604,-45.8229915669027,-47.1664200599902
1.05,60.3,-27.0429839530608,-0.975811778266172,2163.36687936249,5.24874876545894,10.5026770678394,-51.4571911778272,-52.964310464269
1.05,60.35,-28.3889495270486,-0.976893952113338,2165.28767506213,5.25370938839481,10.5082650151553,-55.8233655154342,-57.4974229636597
1.05,60.4,-29.7889485525621,-0.978861322490349,2167.20855722938,5.25867084583839,10.5138592269868,-59.248874577517,-61.0934990069426
1.05,60.45,-31.0855415121725,-0.981745085835654,2169.12952586635,5.26363313363241,10.5194596912891,-61.9717538945055,-63.9909908211075
1.05,60.5,-31.960112886452,-0.985577315121604,2171.05058097453,5.26859624762544,10.5250663959939,-64.1621808739269,-66.360533832042
1.05,60.55,-32.0521164831998,-0.990390486689051,2172.97172255473,5.27356018367186,10.5306793290094,-65.9420913739898,-68.3245691336669
1.05,60.6,-31.3206768814435,-0.996216615566772,2174.89295060711,5.27852493763199,10.5362984782205,-67.3997848464287,-69.9719535932098
1.05,60.65,-30.0967191267879,-1.00308582531252,2176.81426513119,5.28349050537204,10.5419238314892,-68.600107219982,-71.3681456175786
1.05,60.7,-28.7251435486973,-1.01102412804109,2178.73566612584,5.28845688276424,10.5475553766542,-69.5914167271794,-72.5621701352999
1.05,60.75,-27.3907304643293,-1.02005014214701,2180.6571535893,5.29342406568678,10.5531931015314,-70.4103554500205,-73.5913833358033
1.05,60.8,-26.1611240922759,-1.03017044690154,2182.57872751915,5.29839205002394,10.5588369939139,-71.0851572610472,-74.4847650239689
1.05,60.85,-25.0504045115665,-1.04137329745308,2184.50038791236,5.30336083166609,10.5644870415721,-71.6379847330358,-75.2652279528133
1.05,60.9,-24.0528283334914,-1.05362055438456,2186.42213476525,5.30833040650971,10.5701432322538,-72.0866200795406,-75.9512661453905
1.05,60.95,-23.1568009193343,-1.06683799399718,2188.34396807351,5.31330077045746,10.5758055536845,-72.4457217913456,-76.5581520972687
1.05,61,-22.3500635892258,-1.08090474174672,2190.26588783222,5.31827191941819,10.581473993567,-72.7277806185004,-77.0988178718547
1.05,61.05,-21.621398682834,-1.09564345863111,2192.18789403582,5.32324384930702,10.5871485395824,-72.9438517574718,-77.5845039848984
1.05,61.1,-20.961020860804,-1.11081403223252,2194.10998667816,5.32821655604534,10.5928291793893,-73.1040959806551,-78.0252241067949
1.05,61.15,-20.3605021322083,-1.12611455922557,2196.03216575243,5.33319003556084,10.5985159006246,-73.2181283670823,-78.4300688374198
1.05,61.2,-19.8125570762922,-1.14119370588776,2197.95443125124,5.33816428378759,10.6042086909031,-73.2951527878464,-78.8073576534924
1.05,61.25,-19.3108120136495,-1.15567723617587,2199.87678316659,5.34313929666604,10.6099075378182,-73.3438615552027,-79.1646465235548
1.05,61.3,-18.8496033450327,-1.16920800968861,2201.79922148986,5.34811507014306,10.6156124289413,-73.3721099897174,-79.5086112167333
1.05,61.35,-18.4238201613048,-1.18149353016028,2203.72174621184,5.35309160017202,10.6213233518228,-73.386431979661,-79.8448500990641
1.05,61.4,-18.0287947085575,-1.19235019280751,2205.6443573227,5.35806888271273,10.6270402939913,-73.3915235051394,-80.1776747704547
1.05,61.45,-17.6602393620373,-1.20173171490586,2207.56705481204,5.36304691373158,10.6327632429544,-73.3898513031105,-80.5099665508895
1.05,61.5,-17.3142255704906,-1.20973282259556,2209.48983866884,5.36802568920153,10.6384921861986,-73.3815153279437,-80.8431599144223
1.05,61.55,-16.9871970563673,-1.21656714763935,2211.41270888151,5.37300520510212,10.6442271111894,-73.3644101197046,-81.1773732474553
1.05,61.6,-16.6760062565633,-1.22252665094619,2213.33566543787,5.37798545741955,10.6499680053714,-73.3346305877849,-81.5116609251909
1.05,61.65,-16.3779602934068,-1.22793460904476,2215.25870832515,5.38296644214668,10.6557148561685,-73.2870004527583,-81.8443303161652
1.05,61.7,-16.0908617379086,-1.23310363851086,2217.18183752998,5.38794815528309,10.661467650984,-73.2155912530281,-82.173263235169
